DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter299,Carfilzomib,DDInter422,Coagulation factor X human,Major
DDInter299,Carfilzomib,DDInter437,Conestat alfa,Major
DDInter479,Darbepoetin alfa,DDInter299,Carfilzomib,Major
DDInter631,Eltrombopag,DDInter299,Carfilzomib,Major
DDInter671,Erythropoietin,DDInter299,Carfilzomib,Major
DDInter299,Carfilzomib,DDInter733,Fibrinogen human,Major
DDInter299,Carfilzomib,DDInter1106,Lusutrombopag,Major
DDInter299,Carfilzomib,DDInter1406,Peginesatide,Major
DDInter1617,Romiplostim,DDInter299,Carfilzomib,Major
DDInter1844,Tranexamic acid,DDInter299,Carfilzomib,Major
DDInter300,Cariprazine,DDInter1802,Ticagrelor,Moderate
DDInter1707,Spironolactone,DDInter470,Dalteparin,Moderate
DDInter1707,Spironolactone,DDInter471,Danaparoid,Moderate
DDInter542,Dicoumarol,DDInter1707,Spironolactone,Minor
DDInter1707,Spironolactone,DDInter621,Edoxaban,Major
DDInter1707,Spironolactone,DDInter645,Enoxaparin,Moderate
DDInter1707,Spironolactone,DDInter657,Epoprostenol,Moderate
DDInter1707,Spironolactone,DDInter856,Heparin,Moderate
DDInter1707,Spironolactone,DDInter908,Iloprost,Moderate
DDInter1707,Spironolactone,DDInter1106,Lusutrombopag,Moderate
DDInter1707,Spironolactone,DDInter1115,Magnesium citrate,Moderate
DDInter1707,Spironolactone,DDInter1495,Potassium acetate,Major
DDInter1707,Spironolactone,DDInter1497,Potassium chloride,Major
DDInter1707,Spironolactone,DDInter1656,Selexipag,Moderate
DDInter1707,Spironolactone,DDInter1802,Ticagrelor,Moderate
DDInter1707,Spironolactone,DDInter1812,Tinzaparin,Moderate
DDInter1852,Treprostinil,DDInter1707,Spironolactone,Moderate
DDInter1707,Spironolactone,DDInter1951,Warfarin,Minor
DDInter304,Carteolol (ophthalmic),DDInter654,Epinephrine (topical),Moderate
DDInter304,Carteolol (ophthalmic),DDInter1802,Ticagrelor,Minor
DDInter305,Carvedilol,DDInter621,Edoxaban,Major
DDInter654,Epinephrine (topical),DDInter305,Carvedilol,Moderate
DDInter305,Carvedilol,DDInter657,Epoprostenol,Moderate
DDInter908,Iloprost,DDInter305,Carvedilol,Moderate
DDInter305,Carvedilol,DDInter1106,Lusutrombopag,Moderate
DDInter305,Carvedilol,DDInter1656,Selexipag,Moderate
DDInter305,Carvedilol,DDInter1802,Ticagrelor,Minor
DDInter1852,Treprostinil,DDInter305,Carvedilol,Moderate
DDInter542,Dicoumarol,DDInter310,Cefadroxil,Moderate
DDInter1951,Warfarin,DDInter310,Cefadroxil,Moderate
DDInter542,Dicoumarol,DDInter314,Cefazolin,Moderate
DDInter856,Heparin,DDInter314,Cefazolin,Minor
DDInter1277,Neomycin,DDInter314,Cefazolin,Moderate
DDInter1951,Warfarin,DDInter314,Cefazolin,Moderate
DDInter315,Cefdinir,DDInter975,Iron,Moderate
DDInter542,Dicoumarol,DDInter315,Cefdinir,Moderate
DDInter315,Cefdinir,DDInter725,Ferrous fumarate,Moderate
DDInter315,Cefdinir,DDInter726,Ferrous gluconate,Moderate
DDInter315,Cefdinir,DDInter1951,Warfarin,Moderate
DDInter542,Dicoumarol,DDInter316,Cefditoren,Moderate
DDInter316,Cefditoren,DDInter1683,Sodium bicarbonate,Moderate
DDInter1951,Warfarin,DDInter316,Cefditoren,Moderate
DDInter542,Dicoumarol,DDInter317,Cefepime,Moderate
DDInter1277,Neomycin,DDInter317,Cefepime,Moderate
DDInter1951,Warfarin,DDInter317,Cefepime,Moderate
DDInter542,Dicoumarol,DDInter318,Cefiderocol,Moderate
DDInter1951,Warfarin,DDInter318,Cefiderocol,Moderate
DDInter542,Dicoumarol,DDInter319,Cefixime,Moderate
DDInter319,Cefixime,DDInter1277,Neomycin,Moderate
DDInter319,Cefixime,DDInter1951,Warfarin,Moderate
DDInter542,Dicoumarol,DDInter323,Cefotaxime,Moderate
DDInter323,Cefotaxime,DDInter1277,Neomycin,Moderate
DDInter323,Cefotaxime,DDInter1951,Warfarin,Moderate
DDInter542,Dicoumarol,DDInter324,Cefotetan,Moderate
DDInter856,Heparin,DDInter324,Cefotetan,Moderate
DDInter1277,Neomycin,DDInter324,Cefotetan,Moderate
DDInter1951,Warfarin,DDInter324,Cefotetan,Moderate
DDInter542,Dicoumarol,DDInter325,Cefoxitin,Moderate
DDInter856,Heparin,DDInter325,Cefoxitin,Minor
DDInter1277,Neomycin,DDInter325,Cefoxitin,Moderate
DDInter1951,Warfarin,DDInter325,Cefoxitin,Moderate
DDInter542,Dicoumarol,DDInter326,Cefpodoxime,Moderate
DDInter1277,Neomycin,DDInter326,Cefpodoxime,Moderate
DDInter1683,Sodium bicarbonate,DDInter326,Cefpodoxime,Moderate
DDInter1951,Warfarin,DDInter326,Cefpodoxime,Moderate
DDInter542,Dicoumarol,DDInter327,Cefprozil,Moderate
DDInter1277,Neomycin,DDInter327,Cefprozil,Moderate
DDInter1951,Warfarin,DDInter327,Cefprozil,Moderate
DDInter542,Dicoumarol,DDInter329,Ceftaroline fosamil,Moderate
DDInter1277,Neomycin,DDInter329,Ceftaroline fosamil,Moderate
DDInter1951,Warfarin,DDInter329,Ceftaroline fosamil,Moderate
DDInter542,Dicoumarol,DDInter330,Ceftazidime,Moderate
DDInter330,Ceftazidime,DDInter1277,Neomycin,Moderate
DDInter330,Ceftazidime,DDInter1951,Warfarin,Moderate
DDInter542,Dicoumarol,DDInter331,Ceftibuten,Moderate
DDInter1951,Warfarin,DDInter331,Ceftibuten,Moderate
DDInter542,Dicoumarol,DDInter333,Ceftolozane,Moderate
DDInter1277,Neomycin,DDInter333,Ceftolozane,Moderate
DDInter1951,Warfarin,DDInter333,Ceftolozane,Moderate
DDInter272,Calcium chloride,DDInter334,Ceftriaxone,Major
DDInter542,Dicoumarol,DDInter334,Ceftriaxone,Moderate
DDInter856,Heparin,DDInter334,Ceftriaxone,Minor
DDInter1277,Neomycin,DDInter334,Ceftriaxone,Moderate
DDInter1951,Warfarin,DDInter334,Ceftriaxone,Moderate
DDInter542,Dicoumarol,DDInter335,Cefuroxime,Moderate
DDInter1277,Neomycin,DDInter335,Cefuroxime,Moderate
DDInter335,Cefuroxime,DDInter1683,Sodium bicarbonate,Moderate
DDInter1951,Warfarin,DDInter335,Cefuroxime,Moderate
DDInter336,Celecoxib,DDInter657,Epoprostenol,Moderate
DDInter336,Celecoxib,DDInter908,Iloprost,Moderate
DDInter1852,Treprostinil,DDInter336,Celecoxib,Moderate
DDInter379,Cilostazol,DDInter338,Cenobamate,Moderate
DDInter413,Clopidogrel,DDInter338,Cenobamate,Moderate
DDInter338,Cenobamate,DDInter1609,Rivaroxaban,Moderate
DDInter338,Cenobamate,DDInter1802,Ticagrelor,Moderate
DDInter542,Dicoumarol,DDInter339,Cephalexin,Moderate
DDInter339,Cephalexin,DDInter1951,Warfarin,Moderate
DDInter379,Cilostazol,DDInter340,Ceritinib,Major
DDInter340,Ceritinib,DDInter1106,Lusutrombopag,Moderate
DDInter340,Ceritinib,DDInter1115,Magnesium citrate,Moderate
DDInter1609,Rivaroxaban,DDInter340,Ceritinib,Moderate
DDInter1683,Sodium bicarbonate,DDInter340,Ceritinib,Moderate
DDInter1802,Ticagrelor,DDInter340,Ceritinib,Major
DDInter1945,Vorapaxar,DDInter340,Ceritinib,Major
DDInter1951,Warfarin,DDInter340,Ceritinib,Moderate
DDInter542,Dicoumarol,DDInter342,Certolizumab pegol,Moderate
DDInter1609,Rivaroxaban,DDInter342,Certolizumab pegol,Moderate
DDInter1951,Warfarin,DDInter342,Certolizumab pegol,Moderate
DDInter342,Certolizumab pegol,DDInter1964,Zinc chloride,Minor
DDInter346,Cevimeline,DDInter1804,Ticlopidine,Moderate
DDInter542,Dicoumarol,DDInter348,Chenodeoxycholic acid,Moderate
DDInter1951,Warfarin,DDInter348,Chenodeoxycholic acid,Moderate
DDInter351,Chloramphenicol,DDInter975,Iron,Moderate
DDInter351,Chloramphenicol,DDInter379,Cilostazol,Moderate
DDInter351,Chloramphenicol,DDInter413,Clopidogrel,Moderate
DDInter542,Dicoumarol,DDInter351,Chloramphenicol,Moderate
DDInter351,Chloramphenicol,DDInter725,Ferrous fumarate,Moderate
DDInter351,Chloramphenicol,DDInter726,Ferrous gluconate,Moderate
DDInter891,Hydroxocobalamin,DDInter351,Chloramphenicol,Moderate
DDInter351,Chloramphenicol,DDInter978,Iron sucrose,Moderate
DDInter351,Chloramphenicol,DDInter1136,Mecobalamin,Moderate
DDInter351,Chloramphenicol,DDInter1609,Rivaroxaban,Moderate
DDInter351,Chloramphenicol,DDInter1951,Warfarin,Moderate
DDInter542,Dicoumarol,DDInter355,Chlordiazepoxide,Minor
DDInter355,Chlordiazepoxide,DDInter1683,Sodium bicarbonate,Minor
DDInter355,Chlordiazepoxide,DDInter1951,Warfarin,Minor
DDInter1497,Potassium chloride,DDInter397,Clidinium,Major
DDInter358,Chloroprocaine,DDInter881,Hyaluronidase,Minor
DDInter359,Chloroquine,DDInter379,Cilostazol,Major
DDInter359,Chloroquine,DDInter413,Clopidogrel,Moderate
DDInter360,Chlorothiazide,DDInter272,Calcium chloride,Moderate
DDInter542,Dicoumarol,DDInter360,Chlorothiazide,Minor
DDInter360,Chlorothiazide,DDInter657,Epoprostenol,Moderate
DDInter360,Chlorothiazide,DDInter908,Iloprost,Moderate
DDInter360,Chlorothiazide,DDInter1115,Magnesium citrate,Moderate
DDInter360,Chlorothiazide,DDInter1656,Selexipag,Moderate
DDInter1852,Treprostinil,DDInter360,Chlorothiazide,Moderate
DDInter1951,Warfarin,DDInter360,Chlorothiazide,Minor
DDInter542,Dicoumarol,DDInter364,Chlorpropamide,Moderate
DDInter364,Chlorpropamide,DDInter856,Heparin,Moderate
DDInter364,Chlorpropamide,DDInter1681,Sodium acetate,Minor
DDInter364,Chlorpropamide,DDInter1683,Sodium bicarbonate,Moderate
DDInter1723,Sulfamethizole,DDInter364,Chlorpropamide,Moderate
DDInter364,Chlorpropamide,DDInter1883,Tromethamine,Minor
DDInter364,Chlorpropamide,DDInter1951,Warfarin,Moderate
DDInter365,Chlorthalidone,DDInter272,Calcium chloride,Moderate
DDInter542,Dicoumarol,DDInter365,Chlorthalidone,Minor
DDInter365,Chlorthalidone,DDInter657,Epoprostenol,Moderate
DDInter365,Chlorthalidone,DDInter908,Iloprost,Moderate
DDInter365,Chlorthalidone,DDInter1115,Magnesium citrate,Moderate
DDInter365,Chlorthalidone,DDInter1656,Selexipag,Moderate
DDInter365,Chlorthalidone,DDInter1852,Treprostinil,Moderate
DDInter365,Chlorthalidone,DDInter1951,Warfarin,Minor
DDInter1277,Neomycin,DDInter1932,Vibrio cholerae CVD 103-HgR strain live antigen (live),Major
DDInter1723,Sulfamethizole,DDInter1932,Vibrio cholerae CVD 103-HgR strain live antigen (live),Major
DDInter542,Dicoumarol,DDInter368,Cholestyramine,Moderate
DDInter1461,Phylloquinone,DDInter368,Cholestyramine,Moderate
DDInter1951,Warfarin,DDInter368,Cholestyramine,Moderate
DDInter99,Anistreplase,DDInter370,Choline salicylate,Moderate
DDInter413,Clopidogrel,DDInter370,Choline salicylate,Moderate
DDInter470,Dalteparin,DDInter370,Choline salicylate,Moderate
DDInter505,Desirudin,DDInter370,Choline salicylate,Moderate
DDInter605,Drotrecogin alfa,DDInter370,Choline salicylate,Moderate
DDInter621,Edoxaban,DDInter370,Choline salicylate,Moderate
DDInter645,Enoxaparin,DDInter370,Choline salicylate,Moderate
DDInter856,Heparin,DDInter370,Choline salicylate,Moderate
DDInter370,Choline salicylate,DDInter881,Hyaluronidase,Minor
DDInter908,Iloprost,DDInter370,Choline salicylate,Moderate
DDInter1037,Lepirudin,DDInter370,Choline salicylate,Moderate
DDInter1508,Prasugrel,DDInter370,Choline salicylate,Moderate
DDInter1681,Sodium acetate,DDInter370,Choline salicylate,Moderate
DDInter1683,Sodium bicarbonate,DDInter370,Choline salicylate,Moderate
DDInter1712,Streptokinase,DDInter370,Choline salicylate,Moderate
DDInter1802,Ticagrelor,DDInter370,Choline salicylate,Moderate
DDInter1812,Tinzaparin,DDInter370,Choline salicylate,Moderate
DDInter1883,Tromethamine,DDInter370,Choline salicylate,Moderate
DDInter1905,Urokinase,DDInter370,Choline salicylate,Moderate
DDInter1951,Warfarin,DDInter370,Choline salicylate,Moderate
DDInter378,Cidofovir,DDInter1277,Neomycin,Major
DDInter367,Cholecalciferol,DDInter1115,Magnesium citrate,Moderate
DDInter4,Abarelix,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter8,Abiraterone,Moderate
DDInter31,Adenosine,DDInter379,Cilostazol,Moderate
DDInter1632,Salbutamol,DDInter379,Cilostazol,Moderate
DDInter44,Alfuzosin,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter77,Amisulpride,Major
DDInter78,Amitriptyline,DDInter379,Cilostazol,Moderate
DDInter82,Amoxapine,DDInter379,Cilostazol,Moderate
DDInter90,Amprenavir,DDInter379,Cilostazol,Major
DDInter99,Anistreplase,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter107,Apalutamide,Moderate
DDInter109,Apomorphine,DDInter379,Cilostazol,Moderate
DDInter115,Ardeparin,DDInter379,Cilostazol,Major
DDInter379,Cilostazol,DDInter116,Arformoterol,Moderate
DDInter117,Argatroban,DDInter379,Cilostazol,Major
DDInter379,Cilostazol,DDInter118,Aripiprazole,Moderate
DDInter379,Cilostazol,DDInter120,Arsenic trioxide,Major
DDInter379,Cilostazol,DDInter125,Asenapine,Moderate
DDInter128,Astemizole,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter170,Bedaquiline,Major
DDInter379,Cilostazol,DDInter192,Bepridil,Major
DDInter379,Cilostazol,DDInter193,Berotralstat,Major
DDInter379,Cilostazol,DDInter221,Boceprevir,Major
DDInter241,Bromfenac,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter291,Capsicum,Minor
DDInter379,Cilostazol,DDInter787,Frangula purshiana bark,Moderate
DDInter379,Cilostazol,DDInter307,Castor oil,Moderate
DDInter379,Cilostazol,DDInter347,Chamomile,Minor
DDInter363,Chlorpromazine,DDInter379,Cilostazol,Moderate
DDInter380,Cimetidine,DDInter379,Cilostazol,Moderate
DDInter384,Ciprofloxacin,DDInter379,Cilostazol,Moderate
DDInter385,Cisapride,DDInter379,Cilostazol,Major
DDInter388,Citalopram,DDInter379,Cilostazol,Moderate
DDInter392,Cladribine,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter393,Clarithromycin,Major
DDInter406,Clofazimine,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter410,Clomipramine,Moderate
DDInter413,Clopidogrel,DDInter379,Cilostazol,Moderate
DDInter416,Clotrimazole,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter417,Clove,Minor
DDInter419,Clozapine,DDInter379,Cilostazol,Major
DDInter379,Cilostazol,DDInter424,Cobicistat,Major
DDInter435,Collagenase clostridium histolyticum,DDInter379,Cilostazol,Moderate
DDInter438,Conivaptan,DDInter379,Cilostazol,Major
DDInter379,Cilostazol,DDInter448,Crizotinib,Major
DDInter458,Cyclosporine,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter462,Dabrafenib,Moderate
DDInter379,Cilostazol,DDInter470,Dalteparin,Major
DDInter379,Cilostazol,DDInter471,Danaparoid,Major
DDInter379,Cilostazol,DDInter472,Danazol,Moderate
DDInter379,Cilostazol,DDInter482,Darunavir,Major
DDInter379,Cilostazol,DDInter484,Dasatinib,Major
DDInter485,Daunorubicin,DDInter379,Cilostazol,Moderate
DDInter486,Daunorubicin (liposomal),DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter488,Deferasirox,Major
DDInter379,Cilostazol,DDInter491,Defibrotide,Major
DDInter379,Cilostazol,DDInter493,Degarelix,Moderate
DDInter496,Delavirdine,DDInter379,Cilostazol,Major
DDInter379,Cilostazol,DDInter501,Deoxycholic acid,Moderate
DDInter504,Desipramine,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter505,Desirudin,Major
DDInter379,Cilostazol,DDInter511,Desvenlafaxine,Moderate
DDInter379,Cilostazol,DDInter512,Deutetrabenazine,Moderate
DDInter379,Cilostazol,DDInter518,Dexfenfluramine,Moderate
DDInter538,Diclofenac (ophthalmic),DDInter379,Cilostazol,Moderate
DDInter551,Diflunisal,DDInter379,Cilostazol,Moderate
DDInter575,Disopyramide,DDInter379,Cilostazol,Major
DDInter580,Dofetilide,DDInter379,Cilostazol,Major
DDInter581,Dolasetron,DDInter379,Cilostazol,Major
DDInter583,Donepezil,DDInter379,Cilostazol,Moderate
DDInter593,Doxepin,DDInter379,Cilostazol,Moderate
DDInter596,Doxorubicin,DDInter379,Cilostazol,Moderate
DDInter597,Doxorubicin (liposomal),DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter602,Dronedarone,Major
DDInter603,Droperidol,DDInter379,Cilostazol,Major
DDInter605,Drotrecogin alfa,DDInter379,Cilostazol,Major
DDInter608,Duloxetine,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter612,Duvelisib,Major
DDInter379,Cilostazol,DDInter614,Echinacea,Moderate
DDInter379,Cilostazol,DDInter621,Edoxaban,Major
DDInter624,Efavirenz,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter629,Eliglustat,Moderate
DDInter379,Cilostazol,DDInter640,Encorafenib,Moderate
DDInter379,Cilostazol,DDInter645,Enoxaparin,Major
DDInter379,Cilostazol,DDInter648,Entrectinib,Moderate
DDInter379,Cilostazol,DDInter649,Enzalutamide,Moderate
DDInter655,Epirubicin,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter657,Epoprostenol,Moderate
DDInter659,Eptifibatide,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter666,Eribulin,Moderate
DDInter670,Erythromycin,DDInter379,Cilostazol,Major
DDInter379,Cilostazol,DDInter672,Escitalopram,Moderate
DDInter379,Cilostazol,DDInter674,Eslicarbazepine,Moderate
DDInter676,Esomeprazole,DDInter379,Cilostazol,Moderate
DDInter699,Etodolac,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter703,Etravirine,Moderate
DDInter379,Cilostazol,DDInter708,Ezogabine,Moderate
DDInter712,Famotidine,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter714,Fedratinib,Major
DDInter715,Felbamate,DDInter379,Cilostazol,Moderate
DDInter717,Fenfluramine,DDInter379,Cilostazol,Moderate
DDInter721,Fenoprofen,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter737,Fingolimod,Major
DDInter379,Cilostazol,DDInter740,Flecainide,Moderate
DDInter743,Fluconazole,DDInter379,Cilostazol,Major
DDInter758,Fluoxetine,DDInter379,Cilostazol,Moderate
DDInter760,Fluphenazine,DDInter379,Cilostazol,Moderate
DDInter763,Flurbiprofen,DDInter379,Cilostazol,Moderate
DDInter764,Flurbiprofen (ophthalmic),DDInter379,Cilostazol,Moderate
DDInter765,Flutamide,DDInter379,Cilostazol,Moderate
DDInter779,Foscarnet,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter786,Fostemsavir,Moderate
DDInter802,Galantamine,DDInter379,Cilostazol,Moderate
DDInter809,Gatifloxacin,DDInter379,Cilostazol,Major
DDInter813,Gemifloxacin,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter817,Gilteritinib,Moderate
DDInter379,Cilostazol,DDInter819,Ginkgo biloba,Moderate
DDInter379,Cilostazol,DDInter822,Glasdegib,Moderate
DDInter379,Cilostazol,DDInter832,Glycerin,Moderate
DDInter379,Cilostazol,DDInter836,Goldenseal,Moderate
DDInter839,Goserelin,DDInter379,Cilostazol,Moderate
DDInter840,Granisetron,DDInter379,Cilostazol,Moderate
DDInter842,Grepafloxacin,DDInter379,Cilostazol,Major
DDInter379,Cilostazol,DDInter852,Halofantrine,Major
DDInter853,Haloperidol,DDInter379,Cilostazol,Major
DDInter854,Halothane,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter855,Hemin,Moderate
DDInter856,Heparin,DDInter379,Cilostazol,Minor
DDInter379,Cilostazol,DDInter864,Histrelin,Moderate
DDInter379,Cilostazol,DDInter893,Hydroxychloroquine,Major
DDInter895,Hydroxyzine,DDInter379,Cilostazol,Moderate
DDInter898,Ibritumomab tiuxetan,DDInter379,Cilostazol,Major
DDInter379,Cilostazol,DDInter899,Ibrutinib,Major
DDInter901,Ibutilide,DDInter379,Cilostazol,Major
DDInter903,Icosapent,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter904,Idarubicin,Moderate
DDInter379,Cilostazol,DDInter905,Idelalisib,Major
DDInter379,Cilostazol,DDInter907,Iloperidone,Major
DDInter908,Iloprost,DDInter379,Cilostazol,Moderate
DDInter909,Imatinib,DDInter379,Cilostazol,Major
DDInter912,Imipramine,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter915,Indacaterol,Moderate
DDInter917,Indinavir,DDInter379,Cilostazol,Major
DDInter921,Indomethacin,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter926,Inotersen,Major
DDInter379,Cilostazol,DDInter927,Inotuzumab ozogamicin,Moderate
DDInter1839,Tositumomab (I-131),DDInter379,Cilostazol,Major
DDInter379,Cilostazol,DDInter980,Isavuconazonium,Major
DDInter982,Isoetharine,DDInter379,Cilostazol,Moderate
DDInter986,Isoniazid,DDInter379,Cilostazol,Moderate
DDInter987,Isoprenaline,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter995,Itraconazole,Major
DDInter379,Cilostazol,DDInter996,Ivabradine,Major
DDInter379,Cilostazol,DDInter997,Ivacaftor,Moderate
DDInter379,Cilostazol,DDInter1000,Ivosidenib,Major
DDInter1008,Ketoconazole,DDInter379,Cilostazol,Major
DDInter1009,Ketoprofen,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter1016,Lactitol,Moderate
DDInter1018,Lactulose,DDInter379,Cilostazol,Moderate
DDInter1022,Lansoprazole,DDInter379,Cilostazol,Major
DDInter379,Cilostazol,DDInter1024,Lapatinib,Moderate
DDInter379,Cilostazol,DDInter1026,Larotrectinib,Moderate
DDInter379,Cilostazol,DDInter1032,Lefamulin,Moderate
DDInter379,Cilostazol,DDInter1034,Lemborexant,Moderate
DDInter379,Cilostazol,DDInter1036,Lenvatinib,Moderate
DDInter1037,Lepirudin,DDInter379,Cilostazol,Major
DDInter379,Cilostazol,DDInter1039,Letermovir,Major
DDInter1040,Letrozole,DDInter379,Cilostazol,Moderate
DDInter1042,Leuprolide,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter1063,Levosalbutamol,Moderate
DDInter379,Cilostazol,DDInter1045,Levamlodipine,Moderate
DDInter1055,Levofloxacin,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter1043,Levacetylmethadol,Major
DDInter379,Cilostazol,DDInter1059,Levomilnacipran,Moderate
DDInter379,Cilostazol,DDInter1078,Lisdexamfetamine,Moderate
DDInter379,Cilostazol,DDInter1081,Lithium carbonate,Moderate
DDInter379,Cilostazol,DDInter1083,Lofexidine,Moderate
DDInter1084,Lomefloxacin,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter1085,Lomitapide,Moderate
DDInter379,Cilostazol,DDInter1087,Lonafarnib,Major
DDInter1088,Loperamide,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter1094,Lorlatinib,Moderate
DDInter379,Cilostazol,DDInter1110,Macimorelin,Major
DDInter379,Cilostazol,DDInter1115,Magnesium citrate,Moderate
DDInter379,Cilostazol,DDInter1118,Magnesium hydroxide,Moderate
DDInter1124,Maprotiline,DDInter379,Cilostazol,Moderate
DDInter1135,Meclofenamic acid,DDInter379,Cilostazol,Moderate
DDInter1139,Mefenamic acid,DDInter379,Cilostazol,Moderate
DDInter1140,Mefloquine,DDInter379,Cilostazol,Moderate
DDInter1143,Meloxicam,DDInter379,Cilostazol,Moderate
DDInter1159,Mesoridazine,DDInter379,Cilostazol,Major
DDInter1346,Orciprenaline,DDInter379,Cilostazol,Moderate
DDInter1166,Methadone,DDInter379,Cilostazol,Major
DDInter379,Cilostazol,DDInter1175,Methotrimeprazine,Moderate
DDInter1202,Metronidazole,DDInter379,Cilostazol,Minor
DDInter1209,Miconazole,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter1214,Midostaurin,Moderate
DDInter1215,Mifepristone,DDInter379,Cilostazol,Major
DDInter379,Cilostazol,DDInter1220,Milnacipran,Moderate
DDInter379,Cilostazol,DDInter1223,Mineral oil,Moderate
DDInter1230,Mirtazapine,DDInter379,Cilostazol,Moderate
DDInter1236,Modafinil,DDInter379,Cilostazol,Moderate
DDInter1247,Moxifloxacin,DDInter379,Cilostazol,Major
DDInter1254,Nabumetone,DDInter379,Cilostazol,Moderate
DDInter1266,Naproxen,DDInter379,Cilostazol,Moderate
DDInter1274,Nefazodone,DDInter379,Cilostazol,Major
DDInter1276,Nelfinavir,DDInter379,Cilostazol,Major
DDInter379,Cilostazol,DDInter1280,Nepafenac (ophthalmic),Moderate
DDInter379,Cilostazol,DDInter1293,Nilotinib,Moderate
DDInter1294,Nilutamide,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter1296,Nintedanib,Moderate
DDInter379,Cilostazol,DDInter1297,Niraparib,Moderate
DDInter1313,Norfloxacin,DDInter379,Cilostazol,Moderate
DDInter1316,Nortriptyline,DDInter379,Cilostazol,Moderate
DDInter1325,Ofloxacin,DDInter379,Cilostazol,Moderate
DDInter1326,Olanzapine,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter1329,Oliceridine,Moderate
DDInter379,Cilostazol,DDInter1331,Olodaterol,Moderate
DDInter379,Cilostazol,DDInter1335,Omacetaxine mepesuccinate,Major
DDInter1342,Ondansetron,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter1351,Osilodrostat,Moderate
DDInter379,Cilostazol,DDInter1352,Osimertinib,Major
DDInter1355,Oxaliplatin,DDInter379,Cilostazol,Moderate
DDInter1358,Oxaprozin,DDInter379,Cilostazol,Moderate
DDInter1360,Oxcarbazepine,DDInter379,Cilostazol,Moderate
DDInter1375,Oxytocin,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter1376,Ozanimod,Major
DDInter379,Cilostazol,DDInter1379,Palbociclib,Moderate
DDInter379,Cilostazol,DDInter1381,Paliperidone,Moderate
DDInter1382,Palonosetron,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter1387,Panobinostat,Major
DDInter1389,Papaverine,DDInter379,Cilostazol,Major
DDInter1397,Paroxetine,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter1398,Pasireotide,Major
DDInter379,Cilostazol,DDInter1400,Pazopanib,Major
DDInter1404,Pegaspargase,DDInter379,Cilostazol,Moderate
DDInter1420,Pentamidine,DDInter379,Cilostazol,Moderate
DDInter1424,Pentosan polysulfate,DDInter379,Cilostazol,Moderate
DDInter1426,Pentoxifylline,DDInter379,Cilostazol,Moderate
DDInter1429,Perflutren,DDInter379,Cilostazol,Moderate
DDInter1432,Perphenazine,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter1443,Phenolphthalein,Moderate
DDInter1451,Phenylbutazone,DDInter379,Cilostazol,Moderate
DDInter379,Cilostazol,DDInter1467,Pimavanserin,Moderate
DDInter1470,Pimozide,DDInter379,Cilostazol,Major
