DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter885,Hydrocortisone,DDInter1830,Tolevamer,Moderate
DDInter885,Hydrocortisone,DDInter1633,Salicylic acid (sodium),Moderate
DDInter885,Hydrocortisone,DDInter1698,Somapacitan,Moderate
DDInter885,Hydrocortisone,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter1705,Sparfloxacin,Major
DDInter1707,Spironolactone,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter1709,Stanozolol,Moderate
DDInter885,Hydrocortisone,DDInter1711,Stiripentol,Moderate
DDInter1729,Sulindac,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter1735,Tacrolimus,Moderate
DDInter885,Hydrocortisone,DDInter1743,Talimogene laherparepvec,Major
DDInter885,Hydrocortisone,DDInter1750,Tazemetostat,Moderate
DDInter885,Hydrocortisone,DDInter1755,Telaprevir,Moderate
DDInter885,Hydrocortisone,DDInter1757,Telbivudine,Moderate
DDInter885,Hydrocortisone,DDInter1758,Telithromycin,Moderate
DDInter885,Hydrocortisone,DDInter1759,Telmisartan,Moderate
DDInter885,Hydrocortisone,DDInter1760,Telotristat ethyl,Moderate
DDInter885,Hydrocortisone,DDInter1763,Temsirolimus,Moderate
DDInter885,Hydrocortisone,DDInter1767,Terazosin,Moderate
DDInter885,Hydrocortisone,DDInter1769,Terbutaline,Minor
DDInter885,Hydrocortisone,DDInter1771,Teriflunomide,Major
DDInter1775,Testosterone,DDInter885,Hydrocortisone,Moderate
DDInter1776,Testosterone (topical),DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter1789,Thalidomide,Major
DDInter1791,Theophylline,DDInter885,Hydrocortisone,Moderate
DDInter1796,Thioridazine,DDInter885,Hydrocortisone,Moderate
DDInter1804,Ticlopidine,DDInter885,Hydrocortisone,Minor
DDInter1809,Timolol,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter1825,Tofacitinib,Major
DDInter885,Hydrocortisone,DDInter1826,Tolazamide,Moderate
DDInter885,Hydrocortisone,DDInter1828,Tolbutamide,Moderate
DDInter1831,Tolmetin,DDInter885,Hydrocortisone,Moderate
DDInter1836,Torasemide,DDInter885,Hydrocortisone,Moderate
DDInter1843,Trandolapril,DDInter885,Hydrocortisone,Moderate
DDInter1859,Triamterene,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter1861,Trichlormethiazide,Moderate
DDInter885,Hydrocortisone,DDInter1862,Trichophyton mentagrophytes,Moderate
DDInter885,Hydrocortisone,DDInter1866,Trifluoperazine,Moderate
DDInter885,Hydrocortisone,DDInter1872,Trimethaphan,Moderate
DDInter1881,Troglitazone,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter1882,Troleandomycin,Moderate
DDInter1887,Trovafloxacin,DDInter885,Hydrocortisone,Major
DDInter885,Hydrocortisone,DDInter1889,Tuberculin purified protein derivative,Moderate
DDInter885,Hydrocortisone,DDInter1890,Tubocurarine,Moderate
DDInter885,Hydrocortisone,DDInter1891,Tucatinib,Moderate
DDInter885,Hydrocortisone,DDInter1893,Typhoid vaccine (inactivated),Moderate
DDInter885,Hydrocortisone,DDInter1894,Typhoid vaccine (live),Major
DDInter885,Hydrocortisone,DDInter1901,Upadacitinib,Major
DDInter885,Hydrocortisone,DDInter1907,Ustekinumab,Moderate
DDInter1910,Valdecoxib,DDInter885,Hydrocortisone,Moderate
DDInter1915,Valsartan,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter1920,Varicella Zoster Vaccine (Recombinant),Major
DDInter885,Hydrocortisone,DDInter1922,Vecuronium,Moderate
DDInter1928,Verapamil,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter1933,Vigabatrin,Major
DDInter1943,Vitamin E,DDInter885,Hydrocortisone,Minor
DDInter1946,Voriconazole,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter1949,Voxelotor,Moderate
DDInter1951,Warfarin,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter1953,Yellow Fever Vaccine,Major
DDInter885,Hydrocortisone,DDInter1963,Zinc acetate,Minor
DDInter885,Hydrocortisone,DDInter1964,Zinc chloride,Minor
DDInter885,Hydrocortisone,DDInter1965,Zinc gluconate,Minor
DDInter885,Hydrocortisone,DDInter1966,Zinc sulfate,Minor
DDInter1967,Ziprasidone,DDInter885,Hydrocortisone,Major
DDInter257,Butalbital,DDInter74,Aminophylline,Moderate
DDInter257,Butalbital,DDInter245,Brompheniramine,Moderate
DDInter257,Butalbital,DDInter395,Clemastine,Moderate
DDInter257,Butalbital,DDInter459,Cyproheptadine,Moderate
DDInter257,Butalbital,DDInter527,Dextromethorphan,Moderate
DDInter257,Butalbital,DDInter569,Diphenhydramine,Moderate
DDInter257,Butalbital,DDInter884,Hydrocodone,Major
DDInter257,Butalbital,DDInter1168,Methdilazine,Moderate
DDInter263,Caffeine,DDInter1470,Pimozide,Moderate
DDInter257,Butalbital,DDInter1513,Prednisolone,Moderate
DDInter257,Butalbital,DDInter1855,Triamcinolone,Moderate
DDInter257,Butalbital,DDInter45,Alimemazine,Moderate
DDInter257,Butalbital,DDInter1873,Trimethobenzamide,Moderate
DDInter257,Butalbital,DDInter1878,Tripelennamine,Moderate
DDInter257,Butalbital,DDInter1879,Triprolidine,Moderate
DDInter1091,Loratadine,DDInter76,Amiodarone,Moderate
DDInter1091,Loratadine,DDInter107,Apalutamide,Moderate
DDInter1091,Loratadine,DDInter119,Armodafinil,Minor
DDInter1091,Loratadine,DDInter221,Boceprevir,Moderate
DDInter1091,Loratadine,DDInter223,Bosentan,Moderate
DDInter1091,Loratadine,DDInter233,Brigatinib,Moderate
DDInter1091,Loratadine,DDInter282,Candida albicans,Moderate
DDInter1091,Loratadine,DDInter336,Celecoxib,Moderate
DDInter1091,Loratadine,DDInter393,Clarithromycin,Minor
DDInter1091,Loratadine,DDInter428,Coccidioides immitis spherule,Moderate
DDInter1091,Loratadine,DDInter438,Conivaptan,Moderate
DDInter1091,Loratadine,DDInter482,Darunavir,Moderate
DDInter1091,Loratadine,DDInter484,Dasatinib,Moderate
DDInter1091,Loratadine,DDInter488,Deferasirox,Moderate
DDInter561,Diltiazem,DDInter1091,Loratadine,Moderate
DDInter1091,Loratadine,DDInter602,Dronedarone,Moderate
DDInter1091,Loratadine,DDInter612,Duvelisib,Moderate
DDInter1091,Loratadine,DDInter614,Echinacea,Moderate
DDInter1091,Loratadine,DDInter624,Efavirenz,Moderate
DDInter1091,Loratadine,DDInter649,Enzalutamide,Moderate
DDInter670,Erythromycin,DDInter1091,Loratadine,Minor
DDInter1091,Loratadine,DDInter703,Etravirine,Moderate
DDInter1091,Loratadine,DDInter714,Fedratinib,Moderate
DDInter743,Fluconazole,DDInter1091,Loratadine,Minor
DDInter770,Fluvoxamine,DDInter1091,Loratadine,Moderate
DDInter1091,Loratadine,DDInter785,Fostamatinib,Moderate
DDInter1091,Loratadine,DDInter833,Glycerol phenylbutyrate,Moderate
DDInter842,Grepafloxacin,DDInter1091,Loratadine,Moderate
DDInter1091,Loratadine,DDInter863,Histamine,Moderate
DDInter1091,Loratadine,DDInter881,Hyaluronidase,Minor
DDInter1091,Loratadine,DDInter905,Idelalisib,Moderate
DDInter1091,Loratadine,DDInter909,Imatinib,Moderate
DDInter1091,Loratadine,DDInter980,Isavuconazonium,Moderate
DDInter1091,Loratadine,DDInter995,Itraconazole,Minor
DDInter1091,Loratadine,DDInter997,Ivacaftor,Moderate
DDInter1091,Loratadine,DDInter1008,Ketoconazole,Minor
DDInter1091,Loratadine,DDInter1026,Larotrectinib,Moderate
DDInter1091,Loratadine,DDInter1032,Lefamulin,Moderate
DDInter1091,Loratadine,DDInter1039,Letermovir,Moderate
DDInter1091,Loratadine,DDInter1087,Lonafarnib,Moderate
DDInter1091,Loratadine,DDInter1094,Lorlatinib,Moderate
DDInter1091,Loratadine,DDInter1209,Miconazole,Minor
DDInter1091,Loratadine,DDInter1215,Mifepristone,Moderate
DDInter1091,Loratadine,DDInter1236,Modafinil,Minor
DDInter1091,Loratadine,DDInter1274,Nefazodone,Moderate
DDInter1276,Nelfinavir,DDInter1091,Loratadine,Moderate
DDInter1285,Nevirapine,DDInter1091,Loratadine,Moderate
DDInter1091,Loratadine,DDInter1360,Oxcarbazepine,Moderate
DDInter1091,Loratadine,DDInter1480,Pitolisant,Moderate
DDInter1091,Loratadine,DDInter1588,Ribociclib,Moderate
DDInter1091,Loratadine,DDInter1592,Rifapentine,Moderate
DDInter1091,Loratadine,DDInter1607,Ritonavir,Moderate
DDInter1091,Loratadine,DDInter1626,Rucaparib,Moderate
DDInter1091,Loratadine,DDInter1627,Rufinamide,Moderate
DDInter1091,Loratadine,DDInter1640,Saquinavir,Moderate
DDInter1091,Loratadine,DDInter1658,Selpercatinib,Moderate
DDInter1091,Loratadine,DDInter1678,Sirolimus,Moderate
DDInter1091,Loratadine,DDInter953,Iodide I-123,Moderate
DDInter1091,Loratadine,DDInter954,Iodide I-131,Moderate
DDInter1091,Loratadine,DDInter1698,Somapacitan,Moderate
DDInter1091,Loratadine,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter1091,Loratadine,Moderate
DDInter1091,Loratadine,DDInter1735,Tacrolimus,Moderate
DDInter1091,Loratadine,DDInter1755,Telaprevir,Moderate
DDInter1091,Loratadine,DDInter1760,Telotristat ethyl,Moderate
DDInter1091,Loratadine,DDInter1763,Temsirolimus,Moderate
DDInter1091,Loratadine,DDInter1768,Terbinafine,Moderate
DDInter1091,Loratadine,DDInter1862,Trichophyton mentagrophytes,Moderate
DDInter1881,Troglitazone,DDInter1091,Loratadine,Moderate
DDInter1091,Loratadine,DDInter1882,Troleandomycin,Minor
DDInter1091,Loratadine,DDInter1889,Tuberculin purified protein derivative,Moderate
DDInter1091,Loratadine,DDInter1891,Tucatinib,Moderate
DDInter1091,Loratadine,DDInter1946,Voriconazole,Moderate
DDInter35,Albendazole,DDInter513,Dexamethasone,Minor
DDInter35,Albendazole,DDInter997,Ivacaftor,Moderate
DDInter1632,Salbutamol,DDInter36,Albiglutide,Moderate
DDInter195,Betamethasone,DDInter36,Albiglutide,Moderate
DDInter196,Betamethasone (topical),DDInter36,Albiglutide,Minor
DDInter513,Dexamethasone,DDInter36,Albiglutide,Moderate
DDInter515,Dexamethasone (ophthalmic),DDInter36,Albiglutide,Minor
DDInter516,Dexamethasone (topical),DDInter36,Albiglutide,Minor
DDInter650,Ephedrine,DDInter36,Albiglutide,Moderate
DDInter36,Albiglutide,DDInter768,Fluticasone (topical),Minor
DDInter915,Indacaterol,DDInter36,Albiglutide,Moderate
DDInter987,Isoprenaline,DDInter36,Albiglutide,Moderate
DDInter1346,Orciprenaline,DDInter36,Albiglutide,Moderate
DDInter1168,Methdilazine,DDInter36,Albiglutide,Moderate
DDInter36,Albiglutide,DDInter1331,Olodaterol,Moderate
DDInter1458,Phenylpropanolamine,DDInter36,Albiglutide,Moderate
DDInter1513,Prednisolone,DDInter36,Albiglutide,Moderate
DDInter1533,Promethazine,DDInter36,Albiglutide,Moderate
DDInter1635,Salmeterol,DDInter36,Albiglutide,Moderate
DDInter1769,Terbutaline,DDInter36,Albiglutide,Moderate
DDInter1793,Thiethylperazine,DDInter36,Albiglutide,Moderate
DDInter1855,Triamcinolone,DDInter36,Albiglutide,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter36,Albiglutide,Moderate
DDInter1858,Triamcinolone (topical),DDInter36,Albiglutide,Minor
DDInter45,Alimemazine,DDInter36,Albiglutide,Moderate
DDInter4,Abarelix,DDInter1632,Salbutamol,Moderate
DDInter16,Acetohexamide,DDInter1632,Salbutamol,Moderate
DDInter44,Alfuzosin,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter51,Alogliptin,Moderate
DDInter1632,Salbutamol,DDInter74,Aminophylline,Moderate
DDInter1632,Salbutamol,DDInter76,Amiodarone,Moderate
DDInter1632,Salbutamol,DDInter77,Amisulpride,Moderate
DDInter78,Amitriptyline,DDInter1632,Salbutamol,Moderate
DDInter82,Amoxapine,DDInter1632,Salbutamol,Moderate
DDInter84,Amphetamine,DDInter1632,Salbutamol,Moderate
DDInter93,Anagrelide,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter107,Apalutamide,Moderate
DDInter109,Apomorphine,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter116,Arformoterol,Moderate
DDInter1632,Salbutamol,DDInter118,Aripiprazole,Moderate
DDInter1632,Salbutamol,DDInter119,Armodafinil,Moderate
DDInter1632,Salbutamol,DDInter120,Arsenic trioxide,Moderate
DDInter1632,Salbutamol,DDInter125,Asenapine,Moderate
DDInter128,Astemizole,DDInter1632,Salbutamol,Moderate
DDInter130,Atenolol,DDInter1632,Salbutamol,Moderate
DDInter132,Atomoxetine,DDInter1632,Salbutamol,Moderate
DDInter157,Azithromycin,DDInter1632,Salbutamol,Moderate
DDInter168,Beclomethasone dipropionate,DDInter1632,Salbutamol,Minor
DDInter1632,Salbutamol,DDInter170,Bedaquiline,Moderate
DDInter179,Bendroflumethiazide,DDInter1632,Salbutamol,Moderate
DDInter187,Benzphetamine,DDInter1632,Salbutamol,Moderate
DDInter188,Benzthiazide,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter192,Bepridil,Moderate
DDInter195,Betamethasone,DDInter1632,Salbutamol,Minor
DDInter197,Betaxolol,DDInter1632,Salbutamol,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter204,Bicalutamide,Moderate
DDInter1632,Salbutamol,DDInter212,Bisacodyl,Moderate
DDInter216,Bisoprolol,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter224,Bosutinib,Moderate
DDInter1632,Salbutamol,DDInter246,Budesonide,Minor
DDInter248,Bumetanide,DDInter1632,Salbutamol,Moderate
DDInter251,Buprenorphine,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter262,Cabozantinib,Moderate
DDInter1632,Salbutamol,DDInter280,Canagliflozin,Moderate
DDInter303,Carteolol,DDInter1632,Salbutamol,Major
DDInter304,Carteolol (ophthalmic),DDInter1632,Salbutamol,Major
DDInter1632,Salbutamol,DDInter305,Carvedilol,Major
DDInter1632,Salbutamol,DDInter787,Frangula purshiana bark,Moderate
DDInter1632,Salbutamol,DDInter307,Castor oil,Moderate
DDInter1632,Salbutamol,DDInter340,Ceritinib,Moderate
DDInter359,Chloroquine,DDInter1632,Salbutamol,Moderate
DDInter360,Chlorothiazide,DDInter1632,Salbutamol,Moderate
DDInter363,Chlorpromazine,DDInter1632,Salbutamol,Moderate
DDInter364,Chlorpropamide,DDInter1632,Salbutamol,Moderate
DDInter365,Chlorthalidone,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter375,Ciclesonide,Minor
DDInter384,Ciprofloxacin,DDInter1632,Salbutamol,Moderate
DDInter385,Cisapride,DDInter1632,Salbutamol,Moderate
DDInter388,Citalopram,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter393,Clarithromycin,Moderate
DDInter406,Clofazimine,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter410,Clomipramine,Moderate
DDInter419,Clozapine,DDInter1632,Salbutamol,Moderate
DDInter426,Cocaine (nasal),DDInter1632,Salbutamol,Major
DDInter427,Cocaine (topical),DDInter1632,Salbutamol,Major
DDInter1632,Salbutamol,DDInter445,Corticotropin,Minor
DDInter1632,Salbutamol,DDInter1782,Tetracosactide,Minor
DDInter1632,Salbutamol,DDInter448,Crizotinib,Moderate
DDInter1632,Salbutamol,DDInter474,Dapagliflozin,Moderate
DDInter1632,Salbutamol,DDInter484,Dasatinib,Moderate
DDInter485,Daunorubicin,DDInter1632,Salbutamol,Moderate
DDInter486,Daunorubicin (liposomal),DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter493,Degarelix,Moderate
DDInter1632,Salbutamol,DDInter504,Desipramine,Moderate
DDInter1632,Salbutamol,DDInter511,Desvenlafaxine,Moderate
DDInter1632,Salbutamol,DDInter512,Deutetrabenazine,Moderate
DDInter1632,Salbutamol,DDInter513,Dexamethasone,Minor
DDInter1632,Salbutamol,DDInter521,Dexmethylphenidate,Moderate
DDInter1632,Salbutamol,DDInter526,Dextroamphetamine,Moderate
DDInter1632,Salbutamol,DDInter540,Diclofenamide,Moderate
DDInter547,Diethylpropion,DDInter1632,Salbutamol,Moderate
DDInter554,Digoxin,DDInter1632,Salbutamol,Moderate
DDInter572,Dipivefrin (ophthalmic),DDInter1632,Salbutamol,Moderate
DDInter575,Disopyramide,DDInter1632,Salbutamol,Moderate
DDInter577,Dobutamine,DDInter1632,Salbutamol,Moderate
DDInter580,Dofetilide,DDInter1632,Salbutamol,Moderate
DDInter581,Dolasetron,DDInter1632,Salbutamol,Moderate
DDInter583,Donepezil,DDInter1632,Salbutamol,Moderate
DDInter584,Dopamine,DDInter1632,Salbutamol,Moderate
DDInter591,Doxapram,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter593,Doxepin,Moderate
DDInter1632,Salbutamol,DDInter594,Doxepin (topical),Moderate
DDInter596,Doxorubicin,DDInter1632,Salbutamol,Moderate
DDInter597,Doxorubicin (liposomal),DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter602,Dronedarone,Moderate
DDInter603,Droperidol,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter606,Droxidopa,Moderate
DDInter1632,Salbutamol,DDInter607,Dulaglutide,Moderate
DDInter608,Duloxetine,DDInter1632,Salbutamol,Moderate
DDInter613,Dyphylline,DDInter1632,Salbutamol,Moderate
DDInter624,Efavirenz,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter636,Empagliflozin,Moderate
DDInter1632,Salbutamol,DDInter640,Encorafenib,Moderate
DDInter1632,Salbutamol,DDInter648,Entrectinib,Moderate
DDInter1632,Salbutamol,DDInter649,Enzalutamide,Moderate
DDInter1632,Salbutamol,DDInter650,Ephedrine,Moderate
DDInter1632,Salbutamol,DDInter651,Ephedrine (nasal),Moderate
DDInter653,Epinephrine (ophthalmic),DDInter1632,Salbutamol,Moderate
DDInter654,Epinephrine (topical),DDInter1632,Salbutamol,Moderate
DDInter655,Epirubicin,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter666,Eribulin,Moderate
DDInter1632,Salbutamol,DDInter669,Ertugliflozin,Moderate
DDInter670,Erythromycin,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter672,Escitalopram,Moderate
DDInter675,Esmolol,DDInter1632,Salbutamol,Moderate
DDInter686,Etacrynic acid,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter706,Exenatide,Moderate
DDInter1632,Salbutamol,DDInter708,Ezogabine,Moderate
DDInter717,Fenfluramine,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter737,Fingolimod,Moderate
DDInter1632,Salbutamol,DDInter740,Flecainide,Moderate
DDInter743,Fluconazole,DDInter1632,Salbutamol,Moderate
DDInter747,Fludrocortisone,DDInter1632,Salbutamol,Minor
DDInter758,Fluoxetine,DDInter1632,Salbutamol,Moderate
DDInter760,Fluphenazine,DDInter1632,Salbutamol,Moderate
DDInter765,Flutamide,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter766,Fluticasone,Minor
DDInter779,Foscarnet,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter786,Fostemsavir,Moderate
DDInter790,Furosemide,DDInter1632,Salbutamol,Moderate
DDInter802,Galantamine,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter809,Gatifloxacin,Moderate
DDInter1632,Salbutamol,DDInter813,Gemifloxacin,Moderate
DDInter1632,Salbutamol,DDInter817,Gilteritinib,Moderate
DDInter1632,Salbutamol,DDInter822,Glasdegib,Moderate
DDInter825,Glimepiride,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter826,Glipizide,Moderate
DDInter1632,Salbutamol,DDInter831,Glyburide,Moderate
DDInter1632,Salbutamol,DDInter832,Glycerin,Moderate
DDInter839,Goserelin,DDInter1632,Salbutamol,Moderate
DDInter840,Granisetron,DDInter1632,Salbutamol,Moderate
DDInter842,Grepafloxacin,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter852,Halofantrine,Moderate
DDInter853,Haloperidol,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter854,Halothane,Moderate
DDInter1632,Salbutamol,DDInter864,Histrelin,Moderate
DDInter883,Hydrochlorothiazide,DDInter1632,Salbutamol,Moderate
DDInter889,Hydroflumethiazide,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter892,Hydroxyamphetamine (ophthalmic),Moderate
DDInter1632,Salbutamol,DDInter893,Hydroxychloroquine,Moderate
DDInter895,Hydroxyzine,DDInter1632,Salbutamol,Moderate
DDInter901,Ibutilide,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter904,Idarubicin,Moderate
DDInter1632,Salbutamol,DDInter907,Iloperidone,Moderate
DDInter912,Imipramine,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter915,Indacaterol,Moderate
DDInter916,Indapamide,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter927,Inotuzumab ozogamicin,Moderate
DDInter934,Insulin human,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter929,Insulin aspart (aspart),Moderate
DDInter1632,Salbutamol,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter1632,Salbutamol,DDInter930,Insulin degludec,Moderate
DDInter1632,Salbutamol,DDInter931,Insulin detemir,Moderate
DDInter932,Insulin glargine,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter933,Insulin glulisine,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter1632,Salbutamol,Moderate
DDInter936,Insulin human (isophane),DDInter1632,Salbutamol,Moderate
DDInter940,Insulin lispro,DDInter1632,Salbutamol,Moderate
DDInter941,Insulin lispro (protamine),DDInter1632,Salbutamol,Moderate
DDInter937,Insulin human (regular),DDInter1632,Salbutamol,Moderate
DDInter939,Insulin human (zinc),DDInter1632,Salbutamol,Moderate
DDInter938,Insulin human (zinc extended),DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter981,Isocarboxazid,Moderate
DDInter982,Isoetharine,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter987,Isoprenaline,Moderate
DDInter1632,Salbutamol,DDInter996,Ivabradine,Moderate
DDInter1632,Salbutamol,DDInter1000,Ivosidenib,Moderate
DDInter1632,Salbutamol,DDInter1008,Ketoconazole,Moderate
DDInter1013,Labetalol,DDInter1632,Salbutamol,Major
DDInter1632,Salbutamol,DDInter1016,Lactitol,Moderate
DDInter1018,Lactulose,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter1024,Lapatinib,Moderate
DDInter1632,Salbutamol,DDInter1032,Lefamulin,Moderate
DDInter1632,Salbutamol,DDInter1036,Lenvatinib,Moderate
DDInter1042,Leuprolide,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter1063,Levosalbutamol,Moderate
DDInter1632,Salbutamol,DDInter1047,Levmetamfetamine (nasal),Moderate
DDInter1632,Salbutamol,DDInter1050,Levobunolol (ophthalmic),Major
DDInter1632,Salbutamol,DDInter1055,Levofloxacin,Moderate
DDInter1632,Salbutamol,DDInter1043,Levacetylmethadol,Moderate
DDInter1632,Salbutamol,DDInter1059,Levomilnacipran,Moderate
DDInter1632,Salbutamol,DDInter1070,Linagliptin,Moderate
DDInter1073,Linezolid,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter1077,Liraglutide,Moderate
DDInter1632,Salbutamol,DDInter1078,Lisdexamfetamine,Moderate
DDInter1632,Salbutamol,DDInter1081,Lithium carbonate,Moderate
DDInter1632,Salbutamol,DDInter1082,Lixisenatide,Moderate
DDInter1632,Salbutamol,DDInter1083,Lofexidine,Moderate
DDInter1084,Lomefloxacin,DDInter1632,Salbutamol,Moderate
DDInter1088,Loperamide,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter1110,Macimorelin,Major
DDInter1632,Salbutamol,DDInter1115,Magnesium citrate,Moderate
DDInter1632,Salbutamol,DDInter1118,Magnesium hydroxide,Moderate
DDInter1123,Mannitol,DDInter1632,Salbutamol,Moderate
DDInter1124,Maprotiline,DDInter1632,Salbutamol,Moderate
DDInter1126,Mazindol,DDInter1632,Salbutamol,Moderate
DDInter1130,Mecamylamine,DDInter1632,Salbutamol,Moderate
DDInter1140,Mefloquine,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter1151,Mephentermine,Moderate
DDInter1159,Mesoridazine,DDInter1632,Salbutamol,Moderate
DDInter1346,Orciprenaline,DDInter1632,Salbutamol,Moderate
DDInter1162,Metaraminol,DDInter1632,Salbutamol,Moderate
DDInter1164,Metformin,DDInter1632,Salbutamol,Moderate
DDInter1166,Methadone,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter1161,Metamfetamine,Moderate
DDInter1167,Methazolamide,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter1175,Methotrimeprazine,Moderate
DDInter1176,Methoxamine,DDInter1632,Salbutamol,Moderate
DDInter1185,Methyldopa,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter1186,Methylene blue,Moderate
DDInter1191,Methylprednisolone,DDInter1632,Salbutamol,Minor
DDInter1632,Salbutamol,DDInter1196,Metipranolol (ophthalmic),Major
DDInter1199,Metolazone,DDInter1632,Salbutamol,Moderate
DDInter1200,Metoprolol,DDInter1632,Salbutamol,Moderate
DDInter1202,Metronidazole,DDInter1632,Salbutamol,Minor
DDInter1213,Midodrine,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter1214,Midostaurin,Moderate
DDInter1215,Mifepristone,DDInter1632,Salbutamol,Major
DDInter1217,Miglitol,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter1220,Milnacipran,Moderate
DDInter1632,Salbutamol,DDInter1223,Mineral oil,Moderate
DDInter1230,Mirtazapine,DDInter1632,Salbutamol,Moderate
DDInter1236,Modafinil,DDInter1632,Salbutamol,Moderate
DDInter1247,Moxifloxacin,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter1255,Nadolol,Major
DDInter1632,Salbutamol,DDInter1264,Naphazoline (nasal),Moderate
DDInter1632,Salbutamol,DDInter1265,Naphazoline (ophthalmic),Moderate
DDInter1269,Nateglinide,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter1271,Nebivolol,Moderate
DDInter1632,Salbutamol,DDInter1293,Nilotinib,Moderate
DDInter1294,Nilutamide,DDInter1632,Salbutamol,Moderate
DDInter1311,Norepinephrine,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter1313,Norfloxacin,Moderate
DDInter1316,Nortriptyline,DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter1325,Ofloxacin,Moderate
DDInter1326,Olanzapine,DDInter1632,Salbutamol,Moderate
