DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter883,Hydrochlorothiazide,DDInter271,Calcium carbonate,Moderate
DDInter883,Hydrochlorothiazide,DDInter272,Calcium chloride,Moderate
DDInter883,Hydrochlorothiazide,DDInter273,Calcium citrate,Moderate
DDInter883,Hydrochlorothiazide,DDInter274,Calcium glubionate anhydrous,Moderate
DDInter275,Calcium glucoheptonate,DDInter883,Hydrochlorothiazide,Moderate
DDInter883,Hydrochlorothiazide,DDInter276,Calcium gluconate,Moderate
DDInter883,Hydrochlorothiazide,DDInter278,Calcium lactate,Moderate
DDInter883,Hydrochlorothiazide,DDInter279,Calcium Phosphate,Moderate
DDInter883,Hydrochlorothiazide,DDInter280,Canagliflozin,Moderate
DDInter883,Hydrochlorothiazide,DDInter307,Castor oil,Moderate
DDInter364,Chlorpropamide,DDInter883,Hydrochlorothiazide,Moderate
DDInter385,Cisapride,DDInter883,Hydrochlorothiazide,Major
DDInter397,Clidinium,DDInter883,Hydrochlorothiazide,Minor
DDInter883,Hydrochlorothiazide,DDInter474,Dapagliflozin,Moderate
DDInter883,Hydrochlorothiazide,DDInter513,Dexamethasone,Moderate
DDInter883,Hydrochlorothiazide,DDInter519,Dexlansoprazole,Moderate
DDInter543,Dicyclomine,DDInter883,Hydrochlorothiazide,Minor
DDInter883,Hydrochlorothiazide,DDInter558,Dihydrotachysterol,Moderate
DDInter581,Dolasetron,DDInter883,Hydrochlorothiazide,Major
DDInter601,Dronabinol,DDInter883,Hydrochlorothiazide,Moderate
DDInter883,Hydrochlorothiazide,DDInter607,Dulaglutide,Moderate
DDInter883,Hydrochlorothiazide,DDInter636,Empagliflozin,Moderate
DDInter662,Ergocalciferol,DDInter883,Hydrochlorothiazide,Moderate
DDInter883,Hydrochlorothiazide,DDInter669,Ertugliflozin,Moderate
DDInter676,Esomeprazole,DDInter883,Hydrochlorothiazide,Moderate
DDInter883,Hydrochlorothiazide,DDInter706,Exenatide,Moderate
DDInter825,Glimepiride,DDInter883,Hydrochlorothiazide,Moderate
DDInter883,Hydrochlorothiazide,DDInter826,Glipizide,Moderate
DDInter883,Hydrochlorothiazide,DDInter831,Glyburide,Moderate
DDInter883,Hydrochlorothiazide,DDInter832,Glycerin,Moderate
DDInter834,Glycopyrronium,DDInter883,Hydrochlorothiazide,Minor
DDInter896,Hyoscyamine,DDInter883,Hydrochlorothiazide,Minor
DDInter934,Insulin human,DDInter883,Hydrochlorothiazide,Moderate
DDInter883,Hydrochlorothiazide,DDInter929,Insulin aspart (aspart),Moderate
DDInter883,Hydrochlorothiazide,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter883,Hydrochlorothiazide,DDInter930,Insulin degludec,Moderate
DDInter883,Hydrochlorothiazide,DDInter931,Insulin detemir,Moderate
DDInter932,Insulin glargine,DDInter883,Hydrochlorothiazide,Moderate
DDInter883,Hydrochlorothiazide,DDInter933,Insulin glulisine,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter883,Hydrochlorothiazide,Moderate
DDInter936,Insulin human (isophane),DDInter883,Hydrochlorothiazide,Moderate
DDInter940,Insulin lispro,DDInter883,Hydrochlorothiazide,Moderate
DDInter941,Insulin lispro (protamine),DDInter883,Hydrochlorothiazide,Moderate
DDInter937,Insulin human (regular),DDInter883,Hydrochlorothiazide,Moderate
DDInter939,Insulin human (zinc),DDInter883,Hydrochlorothiazide,Moderate
DDInter938,Insulin human (zinc extended),DDInter883,Hydrochlorothiazide,Moderate
DDInter883,Hydrochlorothiazide,DDInter1016,Lactitol,Moderate
DDInter1018,Lactulose,DDInter883,Hydrochlorothiazide,Moderate
DDInter1022,Lansoprazole,DDInter883,Hydrochlorothiazide,Moderate
DDInter883,Hydrochlorothiazide,DDInter1070,Linagliptin,Moderate
DDInter883,Hydrochlorothiazide,DDInter1077,Liraglutide,Moderate
DDInter883,Hydrochlorothiazide,DDInter1082,Lixisenatide,Moderate
DDInter883,Hydrochlorothiazide,DDInter1115,Magnesium citrate,Moderate
DDInter883,Hydrochlorothiazide,DDInter1118,Magnesium hydroxide,Moderate
DDInter883,Hydrochlorothiazide,DDInter1149,Mepenzolate,Minor
DDInter1164,Metformin,DDInter883,Hydrochlorothiazide,Moderate
DDInter883,Hydrochlorothiazide,DDInter1180,Methscopolamine,Minor
DDInter1217,Miglitol,DDInter883,Hydrochlorothiazide,Moderate
DDInter883,Hydrochlorothiazide,DDInter1223,Mineral oil,Moderate
DDInter883,Hydrochlorothiazide,DDInter1224,Minocycline,Minor
DDInter1244,Morphine,DDInter883,Hydrochlorothiazide,Moderate
DDInter1253,Nabilone,DDInter883,Hydrochlorothiazide,Moderate
DDInter1269,Nateglinide,DDInter883,Hydrochlorothiazide,Moderate
DDInter1340,Omeprazole,DDInter883,Hydrochlorothiazide,Moderate
DDInter883,Hydrochlorothiazide,DDInter1344,Opium,Moderate
DDInter1388,Pantoprazole,DDInter883,Hydrochlorothiazide,Moderate
DDInter883,Hydrochlorothiazide,DDInter1443,Phenolphthalein,Moderate
DDInter883,Hydrochlorothiazide,DDInter1472,Pioglitazone,Moderate
DDInter883,Hydrochlorothiazide,DDInter1488,Polyethylene glycol (3350),Moderate
DDInter883,Hydrochlorothiazide,DDInter1487,Polyethylene glycol (3350 with electrolytes),Moderate
DDInter883,Hydrochlorothiazide,DDInter1506,Pramlintide,Moderate
DDInter1513,Prednisolone,DDInter883,Hydrochlorothiazide,Moderate
DDInter1515,Prednisone,DDInter883,Hydrochlorothiazide,Moderate
DDInter1535,Propantheline,DDInter883,Hydrochlorothiazide,Minor
DDInter1581,Repaglinide,DDInter883,Hydrochlorothiazide,Moderate
DDInter1621,Rosiglitazone,DDInter883,Hydrochlorothiazide,Moderate
DDInter883,Hydrochlorothiazide,DDInter1646,Saxagliptin,Moderate
DDInter1647,Scopolamine,DDInter883,Hydrochlorothiazide,Minor
DDInter883,Hydrochlorothiazide,DDInter1660,Semaglutide,Moderate
DDInter883,Hydrochlorothiazide,DDInter1665,Sibutramine,Moderate
DDInter883,Hydrochlorothiazide,DDInter1679,Sitagliptin,Moderate
DDInter1783,Tetracycline,DDInter883,Hydrochlorothiazide,Minor
DDInter1826,Tolazamide,DDInter883,Hydrochlorothiazide,Moderate
DDInter883,Hydrochlorothiazide,DDInter1828,Tolbutamide,Moderate
DDInter1855,Triamcinolone,DDInter883,Hydrochlorothiazide,Moderate
DDInter1881,Troglitazone,DDInter883,Hydrochlorothiazide,Moderate
DDInter1886,Trospium,DDInter883,Hydrochlorothiazide,Minor
DDInter216,Bisoprolol,DDInter1180,Methscopolamine,Moderate
DDInter303,Carteolol,DDInter1180,Methscopolamine,Moderate
DDInter622,Edrophonium,DDInter1180,Methscopolamine,Moderate
DDInter896,Hyoscyamine,DDInter362,Chlorpheniramine,Moderate
DDInter1008,Ketoconazole,DDInter1180,Methscopolamine,Moderate
DDInter1013,Labetalol,DDInter1180,Methscopolamine,Moderate
DDInter1054,Levodopa,DDInter1180,Methscopolamine,Moderate
DDInter1255,Nadolol,DDInter1180,Methscopolamine,Moderate
DDInter1279,Neostigmine,DDInter1180,Methscopolamine,Moderate
DDInter1417,Penbutolol,DDInter1180,Methscopolamine,Moderate
DDInter1498,Potassium citrate,DDInter1180,Methscopolamine,Major
DDInter1539,Propranolol,DDInter1180,Methscopolamine,Moderate
DDInter1548,Pyridostigmine,DDInter1180,Methscopolamine,Moderate
DDInter1647,Scopolamine,DDInter362,Chlorpheniramine,Moderate
DDInter1704,Sotalol,DDInter1180,Methscopolamine,Moderate
DDInter1971,Zonisamide,DDInter1180,Methscopolamine,Major
DDInter343,Cetirizine,DDInter252,Bupropion,Moderate
DDInter343,Cetirizine,DDInter601,Dronabinol,Moderate
DDInter343,Cetirizine,DDInter1088,Loperamide,Moderate
DDInter343,Cetirizine,DDInter1197,Metoclopramide,Moderate
DDInter1244,Morphine,DDInter343,Cetirizine,Moderate
DDInter1245,Morphine (liposomal),DDInter343,Cetirizine,Moderate
DDInter343,Cetirizine,DDInter1253,Nabilone,Moderate
DDInter343,Cetirizine,DDInter1344,Opium,Moderate
DDInter1545,Pseudoephedrine,DDInter1498,Potassium citrate,Moderate
DDInter48,Allopurinol,DDInter58,Aluminum hydroxide,Moderate
DDInter48,Allopurinol,DDInter83,Amoxicillin,Minor
DDInter48,Allopurinol,DDInter138,Attapulgite,Moderate
DDInter48,Allopurinol,DDInter364,Chlorpropamide,Minor
DDInter48,Allopurinol,DDInter1005,Kaolin,Moderate
DDInter48,Allopurinol,DDInter1112,Magaldrate,Moderate
DDInter1717,Sucralfate,DDInter48,Allopurinol,Moderate
DDInter112,Aprepitant,DDInter49,Almotriptan,Moderate
DDInter49,Almotriptan,DDInter393,Clarithromycin,Moderate
DDInter49,Almotriptan,DDInter518,Dexfenfluramine,Major
DDInter581,Dolasetron,DDInter49,Almotriptan,Major
DDInter717,Fenfluramine,DDInter49,Almotriptan,Major
DDInter840,Granisetron,DDInter49,Almotriptan,Major
DDInter49,Almotriptan,DDInter1093,Lorcaserin,Major
DDInter1244,Morphine,DDInter49,Almotriptan,Moderate
DDInter1245,Morphine (liposomal),DDInter49,Almotriptan,Moderate
DDInter1342,Ondansetron,DDInter49,Almotriptan,Major
DDInter1382,Palonosetron,DDInter49,Almotriptan,Major
DDInter49,Almotriptan,DDInter1665,Sibutramine,Major
DDInter16,Acetohexamide,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter50,Aloe Vera Leaf,Moderate
DDInter51,Alogliptin,DDInter53,Alpelisib,Moderate
DDInter63,Amcinonide,DDInter51,Alogliptin,Minor
DDInter90,Amprenavir,DDInter51,Alogliptin,Moderate
DDInter118,Aripiprazole,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter125,Asenapine,Moderate
DDInter51,Alogliptin,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter51,Alogliptin,Moderate
DDInter129,Atazanavir,DDInter51,Alogliptin,Moderate
DDInter177,Benazepril,DDInter51,Alogliptin,Moderate
DDInter179,Bendroflumethiazide,DDInter51,Alogliptin,Moderate
DDInter187,Benzphetamine,DDInter51,Alogliptin,Moderate
DDInter188,Benzthiazide,DDInter51,Alogliptin,Moderate
DDInter195,Betamethasone,DDInter51,Alogliptin,Moderate
DDInter196,Betamethasone (topical),DDInter51,Alogliptin,Minor
DDInter202,Bexarotene,DDInter51,Alogliptin,Major
DDInter222,Bortezomib,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter228,Brentuximab vedotin,Moderate
DDInter51,Alogliptin,DDInter231,Brexpiprazole,Moderate
DDInter51,Alogliptin,DDInter233,Brigatinib,Moderate
DDInter248,Bumetanide,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter264,Calaspargase pegol,Moderate
DDInter292,Captopril,DDInter51,Alogliptin,Moderate
DDInter300,Cariprazine,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter340,Ceritinib,Moderate
DDInter360,Chlorothiazide,DDInter51,Alogliptin,Moderate
DDInter363,Chlorpromazine,DDInter51,Alogliptin,Moderate
DDInter364,Chlorpropamide,DDInter51,Alogliptin,Moderate
DDInter365,Chlorthalidone,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter373,Chromic chloride,Moderate
DDInter51,Alogliptin,DDInter374,Chromium picolinate,Moderate
DDInter383,Cinoxacin,DDInter51,Alogliptin,Moderate
DDInter384,Ciprofloxacin,DDInter51,Alogliptin,Moderate
DDInter393,Clarithromycin,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter403,Clobetasol (topical),Minor
DDInter404,Clocortolone (topical),DDInter51,Alogliptin,Minor
DDInter419,Clozapine,DDInter51,Alogliptin,Moderate
DDInter439,Conjugated estrogens,DDInter51,Alogliptin,Moderate
DDInter440,Conjugated estrogens (topical),DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter441,Copanlisib,Moderate
DDInter445,Corticotropin,DDInter51,Alogliptin,Moderate
DDInter1782,Tetracosactide,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter462,Dabrafenib,Moderate
DDInter472,Danazol,DDInter51,Alogliptin,Moderate
DDInter482,Darunavir,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter492,Deflazacort,Moderate
DDInter51,Alogliptin,DDInter495,Delafloxacin,Moderate
DDInter509,Desonide (topical),DDInter51,Alogliptin,Minor
DDInter510,Desoximetasone (topical),DDInter51,Alogliptin,Minor
DDInter513,Dexamethasone,DDInter51,Alogliptin,Moderate
DDInter515,Dexamethasone (ophthalmic),DDInter51,Alogliptin,Minor
DDInter516,Dexamethasone (topical),DDInter51,Alogliptin,Minor
DDInter518,Dexfenfluramine,DDInter51,Alogliptin,Moderate
DDInter535,Diazoxide,DDInter51,Alogliptin,Moderate
DDInter540,Diclofenamide,DDInter51,Alogliptin,Moderate
DDInter545,Dienestrol (topical),DDInter51,Alogliptin,Moderate
DDInter547,Diethylpropion,DDInter51,Alogliptin,Moderate
DDInter548,Diethylstilbestrol,DDInter51,Alogliptin,Moderate
DDInter550,Diflorasone (topical),DDInter51,Alogliptin,Minor
DDInter577,Dobutamine,DDInter51,Alogliptin,Moderate
DDInter584,Dopamine,DDInter51,Alogliptin,Moderate
DDInter604,Drospirenone,DDInter51,Alogliptin,Moderate
DDInter638,Enalapril,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter642,Enfortumab vedotin,Moderate
DDInter644,Enoxacin,DDInter51,Alogliptin,Moderate
DDInter650,Ephedrine,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter678,Esterified estrogens,Moderate
DDInter679,Estradiol,DDInter51,Alogliptin,Moderate
DDInter680,Estradiol (topical),DDInter51,Alogliptin,Moderate
DDInter681,Estramustine,DDInter51,Alogliptin,Moderate
DDInter682,Estrone,DDInter51,Alogliptin,Moderate
DDInter683,Estrone sulfate,DDInter51,Alogliptin,Moderate
DDInter684,Estrone sulfate (topical),DDInter51,Alogliptin,Moderate
DDInter686,Etacrynic acid,DDInter51,Alogliptin,Moderate
DDInter701,Etonogestrel,DDInter51,Alogliptin,Moderate
DDInter704,Everolimus,DDInter51,Alogliptin,Moderate
DDInter717,Fenfluramine,DDInter51,Alogliptin,Moderate
DDInter747,Fludrocortisone,DDInter51,Alogliptin,Moderate
DDInter753,Fluocinonide (topical),DDInter51,Alogliptin,Minor
DDInter760,Fluphenazine,DDInter51,Alogliptin,Moderate
DDInter761,Flurandrenolide (topical),DDInter51,Alogliptin,Minor
DDInter51,Alogliptin,DDInter768,Fluticasone (topical),Minor
DDInter809,Gatifloxacin,DDInter51,Alogliptin,Major
DDInter820,Ginseng,DDInter51,Alogliptin,Moderate
DDInter825,Glimepiride,DDInter51,Alogliptin,Moderate
DDInter826,Glipizide,DDInter51,Alogliptin,Moderate
DDInter831,Glyburide,DDInter51,Alogliptin,Moderate
DDInter839,Goserelin,DDInter51,Alogliptin,Moderate
DDInter842,Grepafloxacin,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter851,Halcinonide (topical),Minor
DDInter1898,Ulobetasol (topical),DDInter51,Alogliptin,Minor
DDInter51,Alogliptin,DDInter864,Histrelin,Moderate
DDInter889,Hydroflumethiazide,DDInter51,Alogliptin,Moderate
DDInter907,Iloperidone,DDInter51,Alogliptin,Moderate
DDInter915,Indacaterol,DDInter51,Alogliptin,Moderate
DDInter916,Indapamide,DDInter51,Alogliptin,Moderate
DDInter917,Indinavir,DDInter51,Alogliptin,Moderate
DDInter934,Insulin human,DDInter51,Alogliptin,Moderate
DDInter929,Insulin aspart (aspart),DDInter51,Alogliptin,Moderate
DDInter928,Insulin aspart (aspart protamine),DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter930,Insulin degludec,Moderate
DDInter931,Insulin detemir,DDInter51,Alogliptin,Moderate
DDInter932,Insulin glargine,DDInter51,Alogliptin,Moderate
DDInter933,Insulin glulisine,DDInter51,Alogliptin,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter51,Alogliptin,Moderate
DDInter936,Insulin human (isophane),DDInter51,Alogliptin,Moderate
DDInter940,Insulin lispro,DDInter51,Alogliptin,Moderate
DDInter941,Insulin lispro (protamine),DDInter51,Alogliptin,Moderate
DDInter937,Insulin human (regular),DDInter51,Alogliptin,Moderate
DDInter939,Insulin human (zinc),DDInter51,Alogliptin,Moderate
DDInter938,Insulin human (zinc extended),DDInter51,Alogliptin,Moderate
DDInter986,Isoniazid,DDInter51,Alogliptin,Moderate
DDInter987,Isoprenaline,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter1021,Lanreotide,Moderate
DDInter1042,Leuprolide,DDInter51,Alogliptin,Moderate
DDInter1055,Levofloxacin,DDInter51,Alogliptin,Moderate
DDInter1061,Levonorgestrel,DDInter51,Alogliptin,Moderate
DDInter1064,Levothyroxine,DDInter51,Alogliptin,Moderate
DDInter1074,Liothyronine,DDInter51,Alogliptin,Moderate
DDInter1075,Liotrix,DDInter51,Alogliptin,Moderate
DDInter1079,Lisinopril,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter1081,Lithium carbonate,Moderate
DDInter1084,Lomefloxacin,DDInter51,Alogliptin,Moderate
DDInter1093,Lorcaserin,DDInter51,Alogliptin,Moderate
DDInter1102,Lumateperone,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter1104,Lurasidone,Moderate
DDInter1126,Mazindol,DDInter51,Alogliptin,Moderate
DDInter1137,Medroxyprogesterone acetate,DDInter51,Alogliptin,Moderate
DDInter1141,Megestrol acetate,DDInter51,Alogliptin,Moderate
DDInter1151,Mephentermine,DDInter51,Alogliptin,Moderate
DDInter1159,Mesoridazine,DDInter51,Alogliptin,Moderate
DDInter1346,Orciprenaline,DDInter51,Alogliptin,Moderate
DDInter1162,Metaraminol,DDInter51,Alogliptin,Moderate
DDInter1161,Metamfetamine,DDInter51,Alogliptin,Moderate
DDInter1167,Methazolamide,DDInter51,Alogliptin,Moderate
DDInter1168,Methdilazine,DDInter51,Alogliptin,Moderate
DDInter1175,Methotrimeprazine,DDInter51,Alogliptin,Moderate
DDInter1176,Methoxamine,DDInter51,Alogliptin,Moderate
DDInter1191,Methylprednisolone,DDInter51,Alogliptin,Moderate
DDInter1192,Methylprednisolone (topical),DDInter51,Alogliptin,Minor
DDInter1199,Metolazone,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter1214,Midostaurin,Moderate
DDInter1237,Moexipril,DDInter51,Alogliptin,Moderate
DDInter1247,Moxifloxacin,DDInter51,Alogliptin,Moderate
DDInter1259,Nalidixic acid,DDInter51,Alogliptin,Moderate
DDInter1269,Nateglinide,DDInter51,Alogliptin,Moderate
DDInter1276,Nelfinavir,DDInter51,Alogliptin,Moderate
DDInter1286,Niacin,DDInter51,Alogliptin,Moderate
DDInter1289,Nicotinamide,DDInter51,Alogliptin,Moderate
DDInter1311,Norepinephrine,DDInter51,Alogliptin,Moderate
DDInter1312,Norethisterone,DDInter51,Alogliptin,Moderate
DDInter1313,Norfloxacin,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter1315,Norgestrel,Moderate
DDInter1323,Octreotide,DDInter51,Alogliptin,Moderate
DDInter1325,Ofloxacin,DDInter51,Alogliptin,Moderate
DDInter1326,Olanzapine,DDInter51,Alogliptin,Moderate
DDInter1335,Omacetaxine mepesuccinate,DDInter51,Alogliptin,Moderate
DDInter1348,Orlistat,DDInter51,Alogliptin,Moderate
DDInter1381,Paliperidone,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter1398,Pasireotide,Moderate
DDInter1404,Pegaspargase,DDInter51,Alogliptin,Moderate
DDInter1412,Pegvisomant,DDInter51,Alogliptin,Moderate
DDInter1420,Pentamidine,DDInter51,Alogliptin,Moderate
DDInter1431,Perindopril,DDInter51,Alogliptin,Moderate
DDInter1432,Perphenazine,DDInter51,Alogliptin,Moderate
DDInter1439,Phendimetrazine,DDInter51,Alogliptin,Moderate
DDInter1447,Phentermine,DDInter51,Alogliptin,Moderate
DDInter1458,Phenylpropanolamine,DDInter51,Alogliptin,Moderate
DDInter1460,Phenytoin,DDInter51,Alogliptin,Moderate
DDInter1490,Polythiazide,DDInter51,Alogliptin,Moderate
DDInter1512,Prednicarbate (topical),DDInter51,Alogliptin,Minor
DDInter1513,Prednisolone,DDInter51,Alogliptin,Moderate
DDInter1515,Prednisone,DDInter51,Alogliptin,Moderate
DDInter1527,Prochlorperazine,DDInter51,Alogliptin,Moderate
DDInter1529,Progesterone,DDInter51,Alogliptin,Moderate
DDInter1530,Progesterone (topical),DDInter51,Alogliptin,Moderate
DDInter1532,Promazine,DDInter51,Alogliptin,Moderate
DDInter1533,Promethazine,DDInter51,Alogliptin,Moderate
DDInter1537,Propiomazine,DDInter51,Alogliptin,Moderate
DDInter1553,Quetiapine,DDInter51,Alogliptin,Moderate
DDInter1555,Quinestrol,DDInter51,Alogliptin,Moderate
DDInter1565,Ramipril,DDInter51,Alogliptin,Moderate
DDInter1581,Repaglinide,DDInter51,Alogliptin,Moderate
DDInter1605,Risperidone,DDInter51,Alogliptin,Moderate
DDInter1606,Ritodrine,DDInter51,Alogliptin,Moderate
DDInter1607,Ritonavir,DDInter51,Alogliptin,Moderate
DDInter1635,Salmeterol,DDInter51,Alogliptin,Moderate
DDInter1640,Saquinavir,DDInter51,Alogliptin,Moderate
DDInter1661,Sermorelin,DDInter51,Alogliptin,Moderate
DDInter1665,Sibutramine,DDInter51,Alogliptin,Moderate
DDInter1678,Sirolimus,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter1698,Somapacitan,Moderate
DDInter51,Alogliptin,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter51,Alogliptin,Moderate
DDInter1705,Sparfloxacin,DDInter51,Alogliptin,Moderate
DDInter1717,Sucralfate,DDInter51,Alogliptin,Moderate
DDInter1735,Tacrolimus,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter1741,Tagraxofusp,Moderate
DDInter51,Alogliptin,DDInter1763,Temsirolimus,Moderate
DDInter51,Alogliptin,DDInter1766,Teprotumumab,Moderate
DDInter1769,Terbutaline,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter1773,Tesamorelin,Moderate
DDInter1793,Thiethylperazine,DDInter51,Alogliptin,Moderate
DDInter1796,Thioridazine,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter1799,"Thyroid, porcine",Moderate
DDInter1800,Thyrotropin alfa,DDInter51,Alogliptin,Moderate
DDInter1817,Tipranavir,DDInter51,Alogliptin,Moderate
DDInter1826,Tolazamide,DDInter51,Alogliptin,Moderate
DDInter1828,Tolbutamide,DDInter51,Alogliptin,Moderate
DDInter1836,Torasemide,DDInter51,Alogliptin,Moderate
DDInter1843,Trandolapril,DDInter51,Alogliptin,Moderate
DDInter1855,Triamcinolone,DDInter51,Alogliptin,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter51,Alogliptin,Moderate
DDInter1858,Triamcinolone (topical),DDInter51,Alogliptin,Minor
DDInter1861,Trichlormethiazide,DDInter51,Alogliptin,Moderate
DDInter1866,Trifluoperazine,DDInter51,Alogliptin,Moderate
DDInter1867,Triflupromazine,DDInter51,Alogliptin,Moderate
DDInter45,Alimemazine,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter1880,Triptorelin,Moderate
DDInter1887,Trovafloxacin,DDInter51,Alogliptin,Moderate
DDInter51,Alogliptin,DDInter1892,Turmeric,Moderate
DDInter1947,Vorinostat,DDInter51,Alogliptin,Moderate
DDInter1967,Ziprasidone,DDInter51,Alogliptin,Moderate
DDInter1164,Metformin,DDInter16,Acetohexamide,Moderate
DDInter1164,Metformin,DDInter50,Aloe Vera Leaf,Moderate
DDInter1164,Metformin,DDInter53,Alpelisib,Moderate
DDInter1076,Lipoic acid,DDInter1164,Metformin,Minor
DDInter63,Amcinonide,DDInter1164,Metformin,Minor
DDInter1164,Metformin,DDInter68,Amiloride,Moderate
DDInter1164,Metformin,DDInter90,Amprenavir,Moderate
DDInter1164,Metformin,DDInter98,Anisindione,Moderate
DDInter1164,Metformin,DDInter118,Aripiprazole,Moderate
DDInter1164,Metformin,DDInter125,Asenapine,Moderate
DDInter1164,Metformin,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter1164,Metformin,DDInter129,Atazanavir,Moderate
DDInter1164,Metformin,DDInter179,Bendroflumethiazide,Moderate
DDInter1164,Metformin,DDInter187,Benzphetamine,Moderate
DDInter1164,Metformin,DDInter195,Betamethasone,Moderate
DDInter222,Bortezomib,DDInter1164,Metformin,Moderate
DDInter1164,Metformin,DDInter228,Brentuximab vedotin,Moderate
DDInter1164,Metformin,DDInter231,Brexpiprazole,Moderate
DDInter1164,Metformin,DDInter233,Brigatinib,Moderate
DDInter1164,Metformin,DDInter241,Bromfenac,Moderate
DDInter1164,Metformin,DDInter248,Bumetanide,Moderate
DDInter1164,Metformin,DDInter264,Calaspargase pegol,Moderate
DDInter1164,Metformin,DDInter287,Capmatinib,Moderate
DDInter1164,Metformin,DDInter292,Captopril,Moderate
DDInter1164,Metformin,DDInter300,Cariprazine,Moderate
DDInter1164,Metformin,DDInter336,Celecoxib,Moderate
DDInter1164,Metformin,DDInter339,Cephalexin,Moderate
DDInter1164,Metformin,DDInter340,Ceritinib,Moderate
DDInter1164,Metformin,DDInter360,Chlorothiazide,Moderate
DDInter1164,Metformin,DDInter363,Chlorpromazine,Moderate
DDInter1164,Metformin,DDInter364,Chlorpropamide,Moderate
DDInter365,Chlorthalidone,DDInter1164,Metformin,Moderate
DDInter1164,Metformin,DDInter373,Chromic chloride,Moderate
DDInter1164,Metformin,DDInter374,Chromium picolinate,Moderate
DDInter1164,Metformin,DDInter380,Cimetidine,Moderate
DDInter1164,Metformin,DDInter384,Ciprofloxacin,Moderate
DDInter1164,Metformin,DDInter393,Clarithromycin,Moderate
DDInter1164,Metformin,DDInter403,Clobetasol (topical),Minor
DDInter1164,Metformin,DDInter404,Clocortolone (topical),Minor
DDInter1164,Metformin,DDInter419,Clozapine,Moderate
DDInter1164,Metformin,DDInter432,Colesevelam,Moderate
DDInter440,Conjugated estrogens (topical),DDInter1164,Metformin,Moderate
DDInter1164,Metformin,DDInter441,Copanlisib,Moderate
DDInter1164,Metformin,DDInter1782,Tetracosactide,Moderate
DDInter1164,Metformin,DDInter448,Crizotinib,Moderate
DDInter1164,Metformin,DDInter462,Dabrafenib,Moderate
DDInter1164,Metformin,DDInter464,Daclatasvir,Moderate
DDInter1164,Metformin,DDInter468,Dalfampridine,Moderate
DDInter1164,Metformin,DDInter482,Darunavir,Moderate
DDInter1164,Metformin,DDInter492,Deflazacort,Moderate
DDInter1164,Metformin,DDInter495,Delafloxacin,Moderate
DDInter1164,Metformin,DDInter509,Desonide (topical),Minor
DDInter1164,Metformin,DDInter510,Desoximetasone (topical),Minor
DDInter1164,Metformin,DDInter513,Dexamethasone,Moderate
DDInter1164,Metformin,DDInter515,Dexamethasone (ophthalmic),Minor
DDInter1164,Metformin,DDInter516,Dexamethasone (topical),Minor
DDInter1164,Metformin,DDInter518,Dexfenfluramine,Moderate
DDInter533,Diatrizoate,DDInter1164,Metformin,Major
DDInter1164,Metformin,DDInter535,Diazoxide,Moderate
DDInter1164,Metformin,DDInter540,Diclofenamide,Major
DDInter1164,Metformin,DDInter537,Diclofenac,Moderate
DDInter542,Dicoumarol,DDInter1164,Metformin,Moderate
DDInter1164,Metformin,DDInter545,Dienestrol (topical),Moderate
