DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1855,Triamcinolone,DDInter438,Conivaptan,Major
DDInter439,Conjugated estrogens,DDInter1855,Triamcinolone,Moderate
DDInter440,Conjugated estrogens (topical),DDInter1855,Triamcinolone,Moderate
DDInter458,Cyclosporine,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter462,Dabrafenib,Moderate
DDInter1855,Triamcinolone,DDInter474,Dapagliflozin,Moderate
DDInter1855,Triamcinolone,DDInter482,Darunavir,Moderate
DDInter1855,Triamcinolone,DDInter488,Deferasirox,Major
DDInter1855,Triamcinolone,DDInter495,Delafloxacin,Major
DDInter1855,Triamcinolone,DDInter496,Delavirdine,Major
DDInter1855,Triamcinolone,DDInter500,Denosumab,Moderate
DDInter1855,Triamcinolone,DDInter502,Deserpidine,Moderate
DDInter1855,Triamcinolone,DDInter505,Desirudin,Major
DDInter507,Desmopressin,DDInter1855,Triamcinolone,Major
DDInter1855,Triamcinolone,DDInter535,Diazoxide,Moderate
DDInter1855,Triamcinolone,DDInter540,Diclofenamide,Moderate
DDInter537,Diclofenac,DDInter1855,Triamcinolone,Moderate
DDInter542,Dicoumarol,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter545,Dienestrol (topical),Moderate
DDInter548,Diethylstilbestrol,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter551,Diflunisal,Moderate
DDInter1855,Triamcinolone,DDInter553,Digitoxin,Moderate
DDInter554,Digoxin,DDInter1855,Triamcinolone,Moderate
DDInter561,Diltiazem,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter564,Dimethyl fumarate,Moderate
DDInter1855,Triamcinolone,DDInter568,Dinutuximab,Major
DDInter1855,Triamcinolone,DDInter574,Diroximel fumarate,Moderate
DDInter575,Disopyramide,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter590,Doxacurium,Moderate
DDInter592,Doxazosin,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter607,Dulaglutide,Moderate
DDInter1855,Triamcinolone,DDInter610,Durvalumab,Moderate
DDInter1855,Triamcinolone,DDInter612,Duvelisib,Moderate
DDInter1855,Triamcinolone,DDInter614,Echinacea,Minor
DDInter1855,Triamcinolone,DDInter622,Edrophonium,Moderate
DDInter623,Efalizumab,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter624,Efavirenz,Moderate
DDInter1855,Triamcinolone,DDInter636,Empagliflozin,Moderate
DDInter638,Enalapril,DDInter1855,Triamcinolone,Moderate
DDInter644,Enoxacin,DDInter1855,Triamcinolone,Major
DDInter1855,Triamcinolone,DDInter656,Eplerenone,Moderate
DDInter1855,Triamcinolone,DDInter658,Eprosartan,Moderate
DDInter1855,Triamcinolone,DDInter669,Ertugliflozin,Moderate
DDInter670,Erythromycin,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter678,Esterified estrogens,Moderate
DDInter1855,Triamcinolone,DDInter680,Estradiol (topical),Moderate
DDInter1855,Triamcinolone,DDInter681,Estramustine,Moderate
DDInter1855,Triamcinolone,DDInter682,Estrone,Moderate
DDInter1855,Triamcinolone,DDInter683,Estrone sulfate,Moderate
DDInter1855,Triamcinolone,DDInter684,Estrone sulfate (topical),Moderate
DDInter687,Etanercept,DDInter1855,Triamcinolone,Major
DDInter1855,Triamcinolone,DDInter686,Etacrynic acid,Moderate
DDInter1855,Triamcinolone,DDInter696,Ethotoin,Moderate
DDInter1855,Triamcinolone,DDInter699,Etodolac,Moderate
DDInter1855,Triamcinolone,DDInter703,Etravirine,Moderate
DDInter1855,Triamcinolone,DDInter706,Exenatide,Moderate
DDInter1855,Triamcinolone,DDInter714,Fedratinib,Moderate
DDInter1855,Triamcinolone,DDInter716,Felodipine,Moderate
DDInter1855,Triamcinolone,DDInter720,Fenoldopam,Moderate
DDInter721,Fenoprofen,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter737,Fingolimod,Major
DDInter743,Fluconazole,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter759,Fluoxymesterone,Moderate
DDInter1855,Triamcinolone,DDInter760,Fluphenazine,Moderate
DDInter1855,Triamcinolone,DDInter763,Flurbiprofen,Moderate
DDInter770,Fluvoxamine,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter777,Fosamprenavir,Major
DDInter1855,Triamcinolone,DDInter778,Fosaprepitant,Moderate
DDInter779,Foscarnet,DDInter1855,Triamcinolone,Moderate
DDInter781,Fosinopril,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter783,Fosphenytoin,Moderate
DDInter1855,Triamcinolone,DDInter785,Fostamatinib,Moderate
DDInter1855,Triamcinolone,DDInter790,Furosemide,Moderate
DDInter1855,Triamcinolone,DDInter803,Gallium chloride Ga-67,Moderate
DDInter1855,Triamcinolone,DDInter809,Gatifloxacin,Major
DDInter1855,Triamcinolone,DDInter813,Gemifloxacin,Major
DDInter825,Glimepiride,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter826,Glipizide,Moderate
DDInter1855,Triamcinolone,DDInter831,Glyburide,Moderate
DDInter1855,Triamcinolone,DDInter832,Glycerin,Moderate
DDInter1855,Triamcinolone,DDInter833,Glycerol phenylbutyrate,Moderate
DDInter1855,Triamcinolone,DDInter837,Golimumab,Major
DDInter842,Grepafloxacin,DDInter1855,Triamcinolone,Major
DDInter1855,Triamcinolone,DDInter844,Guanabenz,Moderate
DDInter845,Guanadrel,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter846,Guanethidine,Moderate
DDInter1855,Triamcinolone,DDInter847,Guanfacine,Moderate
DDInter1855,Triamcinolone,DDInter858,Hepatitis A Vaccine,Moderate
DDInter1855,Triamcinolone,DDInter860,Hepatitis B Vaccine (Recombinant),Moderate
DDInter1855,Triamcinolone,DDInter875,Human papillomavirus type 11 L1 capsid protein antigen,Moderate
DDInter1855,Triamcinolone,DDInter881,Hyaluronidase,Minor
DDInter1855,Triamcinolone,DDInter882,Hydralazine,Moderate
DDInter1855,Triamcinolone,DDInter889,Hydroflumethiazide,Moderate
DDInter1855,Triamcinolone,DDInter905,Idelalisib,Major
DDInter909,Imatinib,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter915,Indacaterol,Minor
DDInter1855,Triamcinolone,DDInter916,Indapamide,Moderate
DDInter917,Indinavir,DDInter1855,Triamcinolone,Major
DDInter1855,Triamcinolone,DDInter918,Indium In-111 oxyquinoline,Moderate
DDInter921,Indomethacin,DDInter1855,Triamcinolone,Moderate
DDInter923,Infliximab,DDInter1855,Triamcinolone,Major
DDInter1855,Triamcinolone,DDInter924,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Moderate
DDInter1855,Triamcinolone,DDInter925,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Moderate
DDInter934,Insulin human,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter929,Insulin aspart (aspart),Moderate
DDInter1855,Triamcinolone,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter1855,Triamcinolone,DDInter930,Insulin degludec,Moderate
DDInter1855,Triamcinolone,DDInter931,Insulin detemir,Moderate
DDInter932,Insulin glargine,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter933,Insulin glulisine,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter1855,Triamcinolone,Moderate
DDInter936,Insulin human (isophane),DDInter1855,Triamcinolone,Moderate
DDInter940,Insulin lispro,DDInter1855,Triamcinolone,Moderate
DDInter941,Insulin lispro (protamine),DDInter1855,Triamcinolone,Moderate
DDInter937,Insulin human (regular),DDInter1855,Triamcinolone,Moderate
DDInter939,Insulin human (zinc),DDInter1855,Triamcinolone,Moderate
DDInter938,Insulin human (zinc extended),DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter960,Iohexol,Major
DDInter1855,Triamcinolone,DDInter961,Iopamidol,Major
DDInter1855,Triamcinolone,DDInter969,Ipilimumab,Moderate
DDInter1855,Triamcinolone,DDInter972,Irbesartan,Moderate
DDInter1855,Triamcinolone,DDInter980,Isavuconazonium,Moderate
DDInter982,Isoetharine,DDInter1855,Triamcinolone,Minor
DDInter1855,Triamcinolone,DDInter986,Isoniazid,Minor
DDInter1855,Triamcinolone,DDInter987,Isoprenaline,Minor
DDInter993,Isradipine,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter995,Itraconazole,Major
DDInter1855,Triamcinolone,DDInter997,Ivacaftor,Moderate
DDInter1855,Triamcinolone,DDInter1008,Ketoconazole,Major
DDInter1855,Triamcinolone,DDInter1009,Ketoprofen,Moderate
DDInter1013,Labetalol,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1016,Lactitol,Moderate
DDInter1855,Triamcinolone,DDInter1017,Lactobacillus acidophilus,Moderate
DDInter1018,Lactulose,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1024,Lapatinib,Moderate
DDInter1855,Triamcinolone,DDInter1026,Larotrectinib,Moderate
DDInter1855,Triamcinolone,DDInter1032,Lefamulin,Moderate
DDInter1855,Triamcinolone,DDInter1033,Leflunomide,Major
DDInter1855,Triamcinolone,DDInter1039,Letermovir,Moderate
DDInter1855,Triamcinolone,DDInter1063,Levosalbutamol,Minor
DDInter1855,Triamcinolone,DDInter1045,Levamlodipine,Moderate
DDInter1855,Triamcinolone,DDInter1055,Levofloxacin,Major
DDInter1855,Triamcinolone,DDInter1065,Licorice,Moderate
DDInter1855,Triamcinolone,DDInter1070,Linagliptin,Moderate
DDInter1855,Triamcinolone,DDInter1077,Liraglutide,Moderate
DDInter1855,Triamcinolone,DDInter1079,Lisinopril,Moderate
DDInter1855,Triamcinolone,DDInter1082,Lixisenatide,Moderate
DDInter1855,Triamcinolone,DDInter1084,Lomefloxacin,Major
DDInter1855,Triamcinolone,DDInter1087,Lonafarnib,Major
DDInter1855,Triamcinolone,DDInter1094,Lorlatinib,Moderate
DDInter1855,Triamcinolone,DDInter1095,Losartan,Moderate
DDInter1109,Lyme disease vaccine (recombinant OspA),DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1110,Macimorelin,Moderate
DDInter1855,Triamcinolone,DDInter1112,Magaldrate,Minor
DDInter1855,Triamcinolone,DDInter1115,Magnesium citrate,Moderate
DDInter1855,Triamcinolone,DDInter1118,Magnesium hydroxide,Moderate
DDInter1855,Triamcinolone,DDInter1119,Magnesium oxide,Minor
DDInter1855,Triamcinolone,DDInter1120,Magnesium sulfate,Moderate
DDInter1855,Triamcinolone,DDInter1127,Measles virus vaccine live attenuated,Major
DDInter1855,Triamcinolone,DDInter1135,Meclofenamic acid,Moderate
DDInter1855,Triamcinolone,DDInter1139,Mefenamic acid,Moderate
DDInter1855,Triamcinolone,DDInter1143,Meloxicam,Moderate
DDInter1855,Triamcinolone,DDInter1147,Meningococcal polysaccharide vaccine group C,Moderate
DDInter1152,Mephenytoin,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1190,Methylphenobarbital,Moderate
DDInter1855,Triamcinolone,DDInter1346,Orciprenaline,Minor
DDInter1855,Triamcinolone,DDInter1167,Methazolamide,Moderate
DDInter1174,Methotrexate,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1185,Methyldopa,Moderate
DDInter1855,Triamcinolone,DDInter1193,Methyltestosterone,Moderate
DDInter1855,Triamcinolone,DDInter1198,Metocurine,Moderate
DDInter1199,Metolazone,DDInter1855,Triamcinolone,Moderate
DDInter1200,Metoprolol,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1215,Mifepristone,Major
DDInter1217,Miglitol,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1223,Mineral oil,Moderate
DDInter1226,Minoxidil,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1235,Mivacurium,Moderate
DDInter1855,Triamcinolone,DDInter1236,Modafinil,Minor
DDInter1855,Triamcinolone,DDInter1237,Moexipril,Moderate
DDInter1855,Triamcinolone,DDInter1240,Monomethyl fumarate,Moderate
DDInter1247,Moxifloxacin,DDInter1855,Triamcinolone,Major
DDInter1855,Triamcinolone,DDInter1248,Mumps virus strain B level jeryl lynn live antigen,Major
DDInter1254,Nabumetone,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1255,Nadolol,Moderate
DDInter1855,Triamcinolone,DDInter1259,Nalidixic acid,Major
DDInter1855,Triamcinolone,DDInter1266,Naproxen,Moderate
DDInter1268,Natalizumab,DDInter1855,Triamcinolone,Major
DDInter1855,Triamcinolone,DDInter1269,Nateglinide,Moderate
DDInter1855,Triamcinolone,DDInter1271,Nebivolol,Moderate
DDInter1855,Triamcinolone,DDInter1274,Nefazodone,Major
DDInter1276,Nelfinavir,DDInter1855,Triamcinolone,Major
DDInter1855,Triamcinolone,DDInter1279,Neostigmine,Moderate
DDInter1285,Nevirapine,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1287,Nicardipine,Moderate
DDInter1855,Triamcinolone,DDInter1293,Nilotinib,Moderate
DDInter1298,Nisoldipine,DDInter1855,Triamcinolone,Moderate
DDInter1305,Nitroprusside,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1308,Nivolumab,Moderate
DDInter1855,Triamcinolone,DDInter1313,Norfloxacin,Major
DDInter1855,Triamcinolone,DDInter1321,Ocrelizumab,Moderate
DDInter1855,Triamcinolone,DDInter1325,Ofloxacin,Major
DDInter1330,Olmesartan,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1335,Omacetaxine mepesuccinate,Moderate
DDInter1855,Triamcinolone,DDInter1357,Oxandrolone,Moderate
DDInter1855,Triamcinolone,DDInter1358,Oxaprozin,Moderate
DDInter1855,Triamcinolone,DDInter1360,Oxcarbazepine,Moderate
DDInter1855,Triamcinolone,DDInter1371,Oxymetholone,Moderate
DDInter1855,Triamcinolone,DDInter1376,Ozanimod,Major
DDInter1855,Triamcinolone,DDInter1385,Pancuronium,Moderate
DDInter1855,Triamcinolone,DDInter1399,Patiromer,Moderate
DDInter1404,Pegaspargase,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1413,Pembrolizumab,Moderate
DDInter1855,Triamcinolone,DDInter1417,Penbutolol,Moderate
DDInter1423,Pentobarbital,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1431,Perindopril,Moderate
DDInter1855,Triamcinolone,DDInter1442,Phenobarbital,Moderate
DDInter1855,Triamcinolone,DDInter1443,Phenolphthalein,Moderate
DDInter1855,Triamcinolone,DDInter1451,Phenylbutazone,Moderate
DDInter1460,Phenytoin,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1471,Pindolol,Moderate
DDInter1855,Triamcinolone,DDInter1472,Pioglitazone,Moderate
DDInter1855,Triamcinolone,DDInter1473,Pipecuronium,Moderate
DDInter1855,Triamcinolone,DDInter1476,Pirbuterol,Minor
DDInter1478,Piroxicam,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1480,Pitolisant,Moderate
DDInter1855,Triamcinolone,DDInter1486,Poliovirus type 1 antigen (formaldehyde inactivated),Moderate
DDInter1855,Triamcinolone,DDInter1488,Polyethylene glycol (3350),Moderate
DDInter1855,Triamcinolone,DDInter1490,Polythiazide,Moderate
DDInter1855,Triamcinolone,DDInter1494,Posaconazole,Major
DDInter1855,Triamcinolone,DDInter1506,Pramlintide,Moderate
DDInter1511,Prazosin,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1521,Primidone,Moderate
DDInter1539,Propranolol,DDInter1855,Triamcinolone,Moderate
DDInter1548,Pyridostigmine,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1554,Quinapril,Moderate
DDInter1855,Triamcinolone,DDInter1555,Quinestrol,Moderate
DDInter1855,Triamcinolone,DDInter1560,Racepinephrine,Minor
DDInter1565,Ramipril,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1571,Rapacuronium,Moderate
DDInter1855,Triamcinolone,DDInter1581,Repaglinide,Moderate
DDInter1582,Reserpine,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1588,Ribociclib,Moderate
DDInter1589,Rifabutin,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1590,Rifampicin,Moderate
DDInter1855,Triamcinolone,DDInter1592,Rifapentine,Moderate
DDInter1855,Triamcinolone,DDInter1594,Rilonacept,Moderate
DDInter1855,Triamcinolone,DDInter1606,Ritodrine,Minor
DDInter1607,Ritonavir,DDInter1855,Triamcinolone,Major
DDInter1855,Triamcinolone,DDInter1612,Rocuronium,Moderate
DDInter1613,Rofecoxib,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1614,Roflumilast,Moderate
DDInter1855,Triamcinolone,DDInter1618,Romosozumab,Moderate
DDInter1621,Rosiglitazone,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1623,Rotavirus vaccine,Major
DDInter1855,Triamcinolone,DDInter1625,Rubella virus vaccine,Major
DDInter1855,Triamcinolone,DDInter1626,Rucaparib,Moderate
DDInter1855,Triamcinolone,DDInter1627,Rufinamide,Moderate
DDInter1855,Triamcinolone,DDInter1635,Salmeterol,Minor
DDInter1855,Triamcinolone,DDInter1637,Salsalate,Moderate
DDInter1855,Triamcinolone,DDInter1640,Saquinavir,Major
DDInter1855,Triamcinolone,DDInter1436,Pfizer-BioNTech Covid-19 Vaccine,Moderate
DDInter1855,Triamcinolone,DDInter1646,Saxagliptin,Moderate
DDInter1650,Secobarbital,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1658,Selpercatinib,Moderate
DDInter1855,Triamcinolone,DDInter1660,Semaglutide,Moderate
DDInter1855,Triamcinolone,DDInter1676,Siponimod,Major
DDInter1855,Triamcinolone,DDInter1677,Sipuleucel-T,Moderate
DDInter1855,Triamcinolone,DDInter1678,Sirolimus,Moderate
DDInter1855,Triamcinolone,DDInter1679,Sitagliptin,Moderate
DDInter1855,Triamcinolone,DDInter1680,"Smallpox (Vaccinia) Vaccine, Live",Major
DDInter1855,Triamcinolone,DDInter1683,Sodium bicarbonate,Minor
DDInter1855,Triamcinolone,DDInter953,Iodide I-123,Moderate
DDInter1855,Triamcinolone,DDInter954,Iodide I-131,Moderate
DDInter1855,Triamcinolone,DDInter1452,Phenylbutyric acid,Moderate
DDInter1855,Triamcinolone,DDInter1830,Tolevamer,Moderate
DDInter1855,Triamcinolone,DDInter1633,Salicylic acid (sodium),Moderate
DDInter1855,Triamcinolone,DDInter1698,Somapacitan,Moderate
DDInter1855,Triamcinolone,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1705,Sparfloxacin,Major
DDInter1707,Spironolactone,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1709,Stanozolol,Moderate
DDInter1855,Triamcinolone,DDInter1711,Stiripentol,Moderate
DDInter1729,Sulindac,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1735,Tacrolimus,Moderate
DDInter1855,Triamcinolone,DDInter1743,Talimogene laherparepvec,Major
DDInter1855,Triamcinolone,DDInter1750,Tazemetostat,Moderate
DDInter1855,Triamcinolone,DDInter1755,Telaprevir,Major
DDInter1855,Triamcinolone,DDInter1757,Telbivudine,Moderate
DDInter1855,Triamcinolone,DDInter1758,Telithromycin,Major
DDInter1855,Triamcinolone,DDInter1759,Telmisartan,Moderate
DDInter1855,Triamcinolone,DDInter1760,Telotristat ethyl,Moderate
DDInter1855,Triamcinolone,DDInter1763,Temsirolimus,Moderate
DDInter1855,Triamcinolone,DDInter1767,Terazosin,Moderate
DDInter1855,Triamcinolone,DDInter1769,Terbutaline,Minor
DDInter1855,Triamcinolone,DDInter1771,Teriflunomide,Major
DDInter1855,Triamcinolone,DDInter1776,Testosterone (topical),Moderate
DDInter1855,Triamcinolone,DDInter1789,Thalidomide,Major
DDInter1791,Theophylline,DDInter1855,Triamcinolone,Moderate
DDInter1804,Ticlopidine,DDInter1855,Triamcinolone,Minor
DDInter1809,Timolol,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1825,Tofacitinib,Major
DDInter1855,Triamcinolone,DDInter1826,Tolazamide,Moderate
DDInter1855,Triamcinolone,DDInter1828,Tolbutamide,Moderate
DDInter1831,Tolmetin,DDInter1855,Triamcinolone,Moderate
DDInter1836,Torasemide,DDInter1855,Triamcinolone,Moderate
DDInter1843,Trandolapril,DDInter1855,Triamcinolone,Moderate
DDInter1859,Triamterene,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1861,Trichlormethiazide,Moderate
DDInter1855,Triamcinolone,DDInter1862,Trichophyton mentagrophytes,Moderate
DDInter1855,Triamcinolone,DDInter1872,Trimethaphan,Moderate
DDInter1881,Troglitazone,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1882,Troleandomycin,Major
DDInter1855,Triamcinolone,DDInter1887,Trovafloxacin,Major
DDInter1855,Triamcinolone,DDInter1889,Tuberculin purified protein derivative,Moderate
DDInter1855,Triamcinolone,DDInter1890,Tubocurarine,Moderate
DDInter1855,Triamcinolone,DDInter1891,Tucatinib,Major
DDInter1855,Triamcinolone,DDInter1893,Typhoid vaccine (inactivated),Moderate
DDInter1855,Triamcinolone,DDInter1894,Typhoid vaccine (live),Major
DDInter1855,Triamcinolone,DDInter1901,Upadacitinib,Major
DDInter1855,Triamcinolone,DDInter1907,Ustekinumab,Moderate
DDInter1910,Valdecoxib,DDInter1855,Triamcinolone,Moderate
DDInter1915,Valsartan,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1920,Varicella Zoster Vaccine (Recombinant),Major
DDInter1855,Triamcinolone,DDInter1922,Vecuronium,Moderate
DDInter1855,Triamcinolone,DDInter1928,Verapamil,Moderate
DDInter1855,Triamcinolone,DDInter1933,Vigabatrin,Major
DDInter1943,Vitamin E,DDInter1855,Triamcinolone,Minor
DDInter1946,Voriconazole,DDInter1855,Triamcinolone,Major
DDInter1855,Triamcinolone,DDInter1949,Voxelotor,Moderate
DDInter1855,Triamcinolone,DDInter1951,Warfarin,Moderate
DDInter1855,Triamcinolone,DDInter1953,Yellow Fever Vaccine,Major
DDInter1855,Triamcinolone,DDInter1963,Zinc acetate,Minor
DDInter1855,Triamcinolone,DDInter1964,Zinc chloride,Minor
DDInter1855,Triamcinolone,DDInter1965,Zinc gluconate,Minor
DDInter1855,Triamcinolone,DDInter1966,Zinc sulfate,Minor
DDInter195,Betamethasone,DDInter119,Armodafinil,Minor
DDInter351,Chloramphenicol,DDInter119,Armodafinil,Minor
DDInter416,Clotrimazole,DDInter119,Armodafinil,Minor
DDInter475,Dapsone,DDInter119,Armodafinil,Minor
DDInter476,Dapsone (topical),DDInter119,Armodafinil,Minor
DDInter513,Dexamethasone,DDInter119,Armodafinil,Moderate
DDInter537,Diclofenac,DDInter119,Armodafinil,Minor
DDInter593,Doxepin,DDInter119,Armodafinil,Moderate
DDInter594,Doxepin (topical),DDInter119,Armodafinil,Moderate
DDInter670,Erythromycin,DDInter119,Armodafinil,Minor
DDInter743,Fluconazole,DDInter119,Armodafinil,Minor
DDInter843,Griseofulvin,DDInter119,Armodafinil,Moderate
DDInter998,Ivermectin,DDInter119,Armodafinil,Minor
DDInter1008,Ketoconazole,DDInter119,Armodafinil,Minor
DDInter1191,Methylprednisolone,DDInter119,Armodafinil,Minor
DDInter1209,Miconazole,DDInter119,Armodafinil,Minor
DDInter1513,Prednisolone,DDInter119,Armodafinil,Minor
DDInter1735,Tacrolimus,DDInter119,Armodafinil,Moderate
DDInter1853,Tretinoin,DDInter119,Armodafinil,Minor
DDInter593,Doxepin,DDInter120,Arsenic trioxide,Major
DDInter594,Doxepin (topical),DDInter120,Arsenic trioxide,Major
DDInter670,Erythromycin,DDInter120,Arsenic trioxide,Major
DDInter743,Fluconazole,DDInter120,Arsenic trioxide,Major
DDInter1008,Ketoconazole,DDInter120,Arsenic trioxide,Major
DDInter1202,Metronidazole,DDInter120,Arsenic trioxide,Minor
DDInter1533,Promethazine,DDInter120,Arsenic trioxide,Major
DDInter1735,Tacrolimus,DDInter120,Arsenic trioxide,Major
DDInter513,Dexamethasone,DDInter121,Artemether,Moderate
DDInter593,Doxepin,DDInter1103,Lumefantrine,Major
DDInter594,Doxepin (topical),DDInter1103,Lumefantrine,Major
DDInter670,Erythromycin,DDInter121,Artemether,Major
DDInter743,Fluconazole,DDInter1103,Lumefantrine,Major
DDInter843,Griseofulvin,DDInter121,Artemether,Moderate
DDInter1008,Ketoconazole,DDInter121,Artemether,Major
DDInter1202,Metronidazole,DDInter1103,Lumefantrine,Minor
DDInter1209,Miconazole,DDInter121,Artemether,Moderate
DDInter1533,Promethazine,DDInter1103,Lumefantrine,Major
DDInter1735,Tacrolimus,DDInter1103,Lumefantrine,Major
DDInter1364,Oxybuprocaine (ophthalmic),DDInter123,Articaine,Moderate
DDInter184,Benzocaine (topical),DDInter123,Articaine,Moderate
DDInter382,Cinchocaine (topical),DDInter123,Articaine,Moderate
DDInter1067,Lidocaine (ophthalmic),DDInter123,Articaine,Moderate
DDInter1068,Lidocaine (topical),DDInter123,Articaine,Moderate
DDInter123,Articaine,DDInter1780,Tetracaine (ophthalmic),Moderate
DDInter123,Articaine,DDInter1781,Tetracaine (topical),Moderate
DDInter1244,Morphine,DDInter235,Brimonidine (ophthalmic),Moderate
DDInter1244,Morphine,DDInter236,Brimonidine (topical),Moderate
DDInter1244,Morphine,DDInter361,Chlorphenesin,Major
DDInter395,Clemastine,DDInter1244,Morphine,Moderate
DDInter1244,Morphine,DDInter569,Diphenhydramine,Moderate
DDInter1244,Morphine,DDInter593,Doxepin,Moderate
DDInter1244,Morphine,DDInter594,Doxepin (topical),Moderate
DDInter1244,Morphine,DDInter834,Glycopyrronium,Moderate
DDInter1244,Morphine,DDInter1226,Minoxidil,Moderate
DDInter1244,Morphine,DDInter1533,Promethazine,Moderate
DDInter1244,Morphine,DDInter1155,Mepyramine,Moderate
DDInter1244,Morphine,DDInter1768,Terbinafine,Moderate
DDInter1244,Morphine,DDInter1878,Tripelennamine,Moderate
DDInter873,Human immunoglobulin G (intravenous),DDInter67,Amikacin (liposome),Major
DDInter873,Human immunoglobulin G (intravenous),DDInter161,Bacitracin,Major
DDInter873,Human immunoglobulin G (intravenous),DDInter537,Diclofenac,Major
DDInter873,Human immunoglobulin G (intravenous),DDInter815,Gentamicin,Major
DDInter873,Human immunoglobulin G (intravenous),DDInter1277,Neomycin,Major
DDInter873,Human immunoglobulin G (intravenous),DDInter1735,Tacrolimus,Major
DDInter235,Brimonidine (ophthalmic),DDInter125,Asenapine,Moderate
DDInter236,Brimonidine (topical),DDInter125,Asenapine,Moderate
DDInter361,Chlorphenesin,DDInter125,Asenapine,Moderate
DDInter395,Clemastine,DDInter125,Asenapine,Moderate
DDInter569,Diphenhydramine,DDInter125,Asenapine,Moderate
DDInter593,Doxepin,DDInter125,Asenapine,Moderate
