drug1_id,drug2_id,drug1_name,drug2_name,interaction_type
DB00175,DB00356,Pravastatin,Chlorzoxazone,serum concentration
DB00175,DB00283,Pravastatin,Clemastine,serum concentration
DB00175,DB00845,Pravastatin,Clofazimine,serum concentration
DB00175,DB00882,Pravastatin,Clomifene,serum concentration
DB00175,DB01559,Pravastatin,Clotiazepam,serum concentration
DB00175,DB00694,Pravastatin,Daunorubicin,serum concentration
DB00175,DB01093,Pravastatin,Dimethyl sulfoxide,serum concentration
DB00175,DB00254,Pravastatin,Doxycycline,serum concentration
DB00175,DB01127,Pravastatin,Econazole,serum concentration
DB00175,DB00668,Pravastatin,Epinephrine,serum concentration
DB00175,DB00898,Pravastatin,Ethanol,serum concentration
DB00175,DB05381,Pravastatin,Histamine,serum concentration
DB00175,DB01275,Pravastatin,Hydralazine,serum concentration
DB00175,DB01029,Pravastatin,Irbesartan,serum concentration
DB00175,DB01321,Pravastatin,Josamycin,serum concentration
DB00175,DB01137,Pravastatin,Levofloxacin,serum concentration
DB00175,DB01071,Pravastatin,Mequitazine,serum concentration
DB00175,DB00703,Pravastatin,Methazolamide,serum concentration
DB00175,DB01204,Pravastatin,Mitoxantrone,serum concentration
DB00175,DB02701,Pravastatin,Nicotinamide,serum concentration
DB00175,DB00334,Pravastatin,Olanzapine,serum concentration
DB00175,DB00316,Pravastatin,Acetaminophen,serum concentration
DB00175,DB00780,Pravastatin,Phenelzine,serum concentration
DB00175,DB01085,Pravastatin,Pilocarpine,serum concentration
DB00175,DB01098,Pravastatin,Rosuvastatin,serum concentration
DB00175,DB08860,Pravastatin,Pitavastatin,serum concentration
DB00175,DB00818,Pravastatin,Propofol,serum concentration
DB00175,DB00481,Pravastatin,Raloxifene,serum concentration
DB00175,DB00863,Pravastatin,Ranitidine,serum concentration
DB00175,DB00989,Pravastatin,Rivastigmine,serum concentration
DB00175,DB01698,Pravastatin,Rutin,serum concentration
DB00175,DB01001,Pravastatin,Salbutamol,serum concentration
DB00175,DB01015,Pravastatin,Sulfamethoxazole,serum concentration
DB00175,DB00259,Pravastatin,Sulfanilamide,serum concentration
DB00175,DB00763,Pravastatin,Methimazole,serum concentration
DB00175,DB00599,Pravastatin,Thiopental,serum concentration
DB00175,DB01007,Pravastatin,Tioconazole,serum concentration
DB00175,DB00752,Pravastatin,Tranylcypromine,serum concentration
DB00175,DB13179,Pravastatin,Troleandomycin,serum concentration
DB00175,DB00313,Pravastatin,Valproic Acid,serum concentration
DB00175,DB01301,Pravastatin,Rolitetracycline,serum concentration
DB00175,DB01380,Pravastatin,Cortisone acetate,serum concentration
DB00175,DB01384,Pravastatin,Paramethasone,serum concentration
DB00175,DB01587,Pravastatin,Ketazolam,serum concentration
DB00175,DB08811,Pravastatin,Tofisopam,serum concentration
DB00175,DB04946,Pravastatin,Iloperidone,serum concentration
DB00175,DB00255,Pravastatin,Diethylstilbestrol,serum concentration
DB00175,DB00973,Pravastatin,Ezetimibe,serum concentration
DB00175,DB08816,Pravastatin,Ticagrelor,serum concentration
DB00175,DB06774,Pravastatin,Capsaicin,serum concentration
DB00175,DB01764,Pravastatin,Dalfopristin,serum concentration
DB00175,DB01369,Pravastatin,Quinupristin,serum concentration
DB00175,DB08827,Pravastatin,Lomitapide,serum concentration
DB00175,DB00435,Pravastatin,Nitric Oxide,serum concentration
DB00175,DB08815,Pravastatin,Lurasidone,serum concentration
DB00175,DB08882,Pravastatin,Linagliptin,serum concentration
DB00175,DB08865,Pravastatin,Crizotinib,serum concentration
DB00175,DB08896,Pravastatin,Regorafenib,serum concentration
DB00175,DB09074,Pravastatin,Olaparib,serum concentration
DB00175,DB09054,Pravastatin,Idelalisib,serum concentration
DB00175,DB06636,Pravastatin,Isavuconazonium,serum concentration
DB00175,DB08909,Pravastatin,Glycerol Phenylbutyrate,serum concentration
DB00175,DB00263,Pravastatin,Sulfisoxazole,serum concentration
DB00175,DB09065,Pravastatin,Cobicistat,serum concentration
DB00175,DB12332,Pravastatin,Rucaparib,serum concentration
DB00175,DB13139,Pravastatin,Levosalbutamol,serum concentration
DB00175,DB01685,Pravastatin,Topiroxostat,serum concentration
DB00175,DB09120,Pravastatin,Zucapsaicin,serum concentration
DB00175,DB09238,Pravastatin,Manidipine,serum concentration
DB00175,DB13874,Pravastatin,Enasidenib,serum concentration
DB00175,DB06412,Pravastatin,Oxymetholone,serum concentration
DB00175,DB00503,Pravastatin,Ritonavir,serum concentration
DB00175,DB11574,Pravastatin,Elbasvir,serum concentration
DB00175,DB13943,Pravastatin,Testosterone cypionate,serum concentration
DB00175,DB13944,Pravastatin,Testosterone enanthate,serum concentration
DB00175,DB13946,Pravastatin,Testosterone undecanoate,serum concentration
DB00175,DB13941,Pravastatin,Piperaquine,serum concentration
DB00175,DB09235,Pravastatin,Efonidipine,serum concentration
DB00175,DB14019,Pravastatin,Fosnetupitant,serum concentration
DB00175,DB00486,Pravastatin,Nabilone,serum concentration
DB00175,DB14033,Pravastatin,Acetyl sulfisoxazole,serum concentration
DB00175,DB12532,Pravastatin,Oxetacaine,serum concentration
DB00175,DB11672,Pravastatin,Curcumin,serum concentration
DB00175,DB00196,Pravastatin,Fluconazole,risk or severity of adverse effects
DB00175,DB00247,Pravastatin,Methysergide,risk or severity of adverse effects
DB00175,DB00589,Pravastatin,Lisuride,risk or severity of adverse effects
DB00175,DB00699,Pravastatin,Nicergoline,risk or severity of adverse effects
DB00175,DB13345,Pravastatin,Dihydroergocristine,risk or severity of adverse effects
DB00175,DB11273,Pravastatin,Dihydroergocornine,risk or severity of adverse effects
DB00175,DB01076,Pravastatin,Atorvastatin,risk or severity of adverse effects
DB00175,DB01406,Pravastatin,Danazol,risk or severity of myopathy and rhabdomyolysis
DB00175,DB00613,Pravastatin,Amodiaquine,serum concentration
DB00175,DB06589,Pravastatin,Pazopanib,serum concentration
DB00175,DB11586,Pravastatin,Asunaprevir,serum concentration
DB00175,DB06207,Pravastatin,Silodosin,serum concentration
DB00175,DB01030,Pravastatin,Topotecan,serum concentration
DB00175,DB09053,Pravastatin,Ibrutinib,serum concentration
DB00175,DB09055,Pravastatin,Acipimox,myopathic rhabdomyolysis activities
DB00175,DB01241,Pravastatin,Gemfibrozil,"risk or severity of rhabdomyolysis, myoglobinuria, and elevated creatine kinase (CPK)"
DB00175,DB06212,Pravastatin,Tolvaptan,serum concentration
DB00175,DB05109,Pravastatin,Trabectedin,myopathic rhabdomyolysis activities
DB00175,DB00530,Pravastatin,Erlotinib,risk or severity of adverse effects
DB00175,DB02703,Pravastatin,Fusidic Acid,serum concentration
DB00175,DB09195,Pravastatin,Lorpiprazole,serum concentration
DB00175,DB00627,Pravastatin,Niacin,risk or severity of rhabdomyolysis
DB00175,DB01026,Pravastatin,Ketoconazole,serum concentration
DB00175,DB01072,Pravastatin,Atazanavir,risk or severity of rhabdomyolysis
DB00175,DB06616,Pravastatin,Bosutinib,serum concentration
DB00175,DB00872,Pravastatin,Conivaptan,serum concentration
DB00175,DB11642,Pravastatin,Pitolisant,serum concentration
DB00175,DB09075,Pravastatin,Edoxaban,serum concentration
DB00175,DB00264,Pravastatin,Metoprolol,serum concentration
DB00175,DB00954,Pravastatin,Dirithromycin,risk or severity of rhabdomyolysis
DB00175,DB13456,Pravastatin,Midecamycin,risk or severity of rhabdomyolysis
DB00175,DB06145,Pravastatin,Spiramycin,risk or severity of rhabdomyolysis
DB00175,DB00337,Pravastatin,Pimecrolimus,risk or severity of rhabdomyolysis
DB00175,DB00602,Pravastatin,Ivermectin,risk or severity of rhabdomyolysis
DB00175,DB00646,Pravastatin,Nystatin,risk or severity of rhabdomyolysis
DB00175,DB00681,Pravastatin,Amphotericin B,risk or severity of rhabdomyolysis
DB00175,DB00826,Pravastatin,Natamycin,risk or severity of rhabdomyolysis
DB00175,DB04845,Pravastatin,Ixabepilone,risk or severity of rhabdomyolysis
DB00175,DB11633,Pravastatin,Isavuconazole,serum concentration
DB00175,DB01118,Pravastatin,Amiodarone,serum concentration
DB00175,DB00648,Pravastatin,Mitotane,serum concentration
DB00175,DB08881,Pravastatin,Vemurafenib,serum concentration
DB00175,DB08912,Pravastatin,Dabrafenib,serum concentration
DB00175,DB09118,Pravastatin,Stiripentol,serum concentration
DB00175,DB00834,Pravastatin,Mifepristone,serum concentration
DB00175,DB04839,Pravastatin,Cyproterone acetate,serum concentration
DB00175,DB00615,Pravastatin,Rifabutin,metabolism
DB00175,DB01045,Pravastatin,Rifampicin,metabolism
DB00175,DB00564,Pravastatin,Carbamazepine,metabolism
DB00175,DB00312,Pravastatin,Pentobarbital,metabolism
DB00175,DB01174,Pravastatin,Phenobarbital,metabolism
DB00175,DB00794,Pravastatin,Primidone,metabolism
DB00175,DB01201,Pravastatin,Rifapentine,metabolism
DB00175,DB01039,Pravastatin,Fenofibrate,risk or severity of myopathy and rhabdomyolysis
DB00175,DB08899,Pravastatin,Enzalutamide,serum concentration
DB00175,DB09270,Pravastatin,Ubidecarenone,serum concentration
DB00175,DB01393,Pravastatin,Bezafibrate,myopathic rhabdomyolysis activities
DB00175,DB09064,Pravastatin,Ciprofibrate,"risk or severity of myopathy, rhabdomyolysis, and myoglobinuria"
DB00175,DB01211,Pravastatin,Clarithromycin,serum concentration
DB00175,DB01394,Pravastatin,Colchicine,myopathic rhabdomyolysis activities
DB00175,DB01320,Pravastatin,Fosphenytoin,serum concentration
DB00175,DB00252,Pravastatin,Phenytoin,serum concentration
DB00175,DB00418,Pravastatin,Secobarbital,metabolism
DB00175,DB01124,Pravastatin,Tolbutamide,metabolism
DB00175,DB00359,Pravastatin,Sulfadiazine,metabolism
DB00175,DB01101,Pravastatin,Capecitabine,metabolism
DB00175,DB00544,Pravastatin,Fluorouracil,metabolism
DB00175,DB00322,Pravastatin,Floxuridine,metabolism
DB00175,DB06595,Pravastatin,Midostaurin,metabolism
DB00175,DB09167,Pravastatin,Dosulepin,metabolism
DB00175,DB01590,Pravastatin,Everolimus,serum concentration
DB00175,DB08916,Pravastatin,Afatinib,serum concentration
DB00175,DB11901,Pravastatin,Apalutamide,serum concentration
DB00175,DB06695,Pravastatin,Dabigatran etexilate,serum concentration of active metabolites
DB00175,DB01609,Pravastatin,Deferasirox,serum concentration
DB00175,DB06702,Pravastatin,Fesoterodine,serum concentration of active metabolites
DB00175,DB06717,Pravastatin,Fosaprepitant,serum concentration
DB00175,DB00559,Pravastatin,Bosentan,metabolism
DB00175,DB08820,Pravastatin,Ivacaftor,serum concentration
DB00175,DB09027,Pravastatin,Ledipasvir,serum concentration
DB00175,DB06414,Pravastatin,Etravirine,serum concentration
DB00175,DB08933,Pravastatin,Luliconazole,serum concentration
DB00175,DB09049,Pravastatin,Naloxegol,serum concentration
DB00175,DB09048,Pravastatin,Netupitant,serum concentration
DB00175,DB09073,Pravastatin,Palbociclib,serum concentration
DB00175,DB09280,Pravastatin,Lumacaftor,serum concentration
DB00175,DB06480,Pravastatin,Prucalopride,serum concentration
DB00175,DB00243,Pravastatin,Ranolazine,serum concentration
DB00175,DB09063,Pravastatin,Ceritinib,serum concentration
DB00175,DB09330,Pravastatin,Osimertinib,serum concentration
DB00175,DB00582,Pravastatin,Voriconazole,serum concentration
DB00175,DB08873,Pravastatin,Boceprevir,serum concentration
DB00175,DB09102,Pravastatin,Daclatasvir,serum concentration
DB00175,DB01264,Pravastatin,Darunavir,serum concentration
DB00175,DB00625,Pravastatin,Efavirenz,serum concentration
DB00175,DB00177,Pravastatin,Valsartan,metabolism
DB00175,DB00440,Pravastatin,Trimethoprim,metabolism
DB00175,DB01097,Pravastatin,Leflunomide,metabolism
DB00175,DB00205,Pravastatin,Pyrimethamine,metabolism
DB00175,DB05812,Pravastatin,Abiraterone,metabolism
DB00175,DB05219,Pravastatin,Crisaborole,metabolism
DB00175,DB09198,Pravastatin,Lobeglitazone,metabolism
DB00175,DB06210,Pravastatin,Eltrombopag,serum concentration
DB00175,DB01167,Pravastatin,Itraconazole,serum concentration
DB00175,DB00220,Pravastatin,Nelfinavir,serum concentration
DB00175,DB00715,Pravastatin,Paroxetine,risk or severity
DB00175,DB06817,Pravastatin,Raltegravir,myopathic rhabdomyolysis activities
DB00175,DB01232,Pravastatin,Saquinavir,serum concentration
DB00175,DB06290,Pravastatin,Simeprevir,serum concentration
DB00175,DB05521,Pravastatin,Telaprevir,serum concentration
DB00175,DB00976,Pravastatin,Telithromycin,serum concentration
DB00175,DB08880,Pravastatin,Teriflunomide,serum concentration
DB00175,DB00501,Pravastatin,Cimetidine,serum concentration
DB00175,DB09079,Pravastatin,Nintedanib,serum concentration
DB00175,DB00199,Pravastatin,Erythromycin,serum concentration
DB00175,DB09291,Pravastatin,Rolapitant,serum concentration
DB00175,DB01220,Pravastatin,Rifaximin,serum concentration
DB00175,DB00541,Pravastatin,Vincristine,excretion
DB00175,DB01377,Pravastatin,Magnesium oxide,serum concentration
DB00175,DB06723,Pravastatin,Aluminum hydroxide,serum concentration
DB00175,DB08938,Pravastatin,Magaldrate,serum concentration
DB00175,DB01370,Pravastatin,Aluminium,serum concentration
DB00175,DB13322,Pravastatin,Hydrotalcite,serum concentration
DB00175,DB06724,Pravastatin,Calcium Carbonate,serum concentration
DB00175,DB09104,Pravastatin,Magnesium hydroxide,serum concentration
DB00175,DB09275,Pravastatin,Bismuth Subcitrate,serum concentration
DB00175,DB09281,Pravastatin,Magnesium Trisilicate,serum concentration
DB00175,DB13209,Pravastatin,Bismuth subnitrate,serum concentration
DB00175,DB13249,Pravastatin,Magnesium silicate,serum concentration
DB00175,DB13595,Pravastatin,Almasilate,serum concentration
DB00175,DB13650,Pravastatin,Aloglutamol,serum concentration
DB00175,DB01390,Pravastatin,Sodium bicarbonate,serum concentration
DB00175,DB03754,Pravastatin,Tromethamine,serum concentration
DB00175,DB09481,Pravastatin,Magnesium carbonate,serum concentration
DB00175,DB08864,Pravastatin,Rilpivirine,serum concentration
DB00175,DB04855,Pravastatin,Dronedarone,serum concentration
DB00175,DB06792,Pravastatin,Lanthanum carbonate,serum concentration
DB00175,DB00673,Pravastatin,Aprepitant,serum concentration
DB00175,DB01254,Pravastatin,Dasatinib,serum concentration
DB00176,DB00752,Fluvoxamine,Tranylcypromine,risk or severity of adverse effects
DB00176,DB00780,Fluvoxamine,Phenelzine,risk or severity of adverse effects
DB00176,DB01037,Fluvoxamine,Selegiline,risk or severity of adverse effects
DB00176,DB01171,Fluvoxamine,Moclobemide,risk or severity of adverse effects
DB00176,DB00805,Fluvoxamine,Minaprine,risk or severity of adverse effects
DB00176,DB00721,Fluvoxamine,Procaine,risk or severity of adverse effects
DB00176,DB00182,Fluvoxamine,Amphetamine,risk or severity of adverse effects
DB00176,DB01168,Fluvoxamine,Procarbazine,risk or severity of adverse effects
DB00176,DB00227,Fluvoxamine,Lovastatin,serum concentration
DB00176,DB00439,Fluvoxamine,Cerivastatin,serum concentration
DB00176,DB00641,Fluvoxamine,Simvastatin,serum concentration
DB00176,DB01095,Fluvoxamine,Fluvastatin,serum concentration
DB00176,DB01098,Fluvoxamine,Rosuvastatin,serum concentration
DB00176,DB08860,Fluvoxamine,Pitavastatin,serum concentration
DB00176,DB00247,Fluvoxamine,Methysergide,risk or severity of adverse effects
DB00176,DB00320,Fluvoxamine,Dihydroergotamine,risk or severity of adverse effects
DB00176,DB00589,Fluvoxamine,Lisuride,risk or severity of adverse effects
DB00176,DB00696,Fluvoxamine,Ergotamine,risk or severity of adverse effects
DB00176,DB00699,Fluvoxamine,Nicergoline,risk or severity of adverse effects
DB00176,DB01253,Fluvoxamine,Ergonovine,risk or severity of adverse effects
DB00176,DB13345,Fluvoxamine,Dihydroergocristine,risk or severity of adverse effects
DB00176,DB00353,Fluvoxamine,Methylergometrine,risk or severity of adverse effects
DB00176,DB00248,Fluvoxamine,Cabergoline,risk or severity of adverse effects
DB00176,DB01186,Fluvoxamine,Pergolide,risk or severity of adverse effects
DB00176,DB01200,Fluvoxamine,Bromocriptine,risk or severity of adverse effects
DB00176,DB11273,Fluvoxamine,Dihydroergocornine,risk or severity of adverse effects
DB00176,DB01041,Fluvoxamine,Thalidomide,central nervous system depressant (CNS depressant) activities
DB00176,DB01076,Fluvoxamine,Atorvastatin,risk or severity of adverse effects
DB00176,DB06589,Fluvoxamine,Pazopanib,serum concentration
DB00176,DB08881,Fluvoxamine,Vemurafenib,risk or severity of QTc prolongation
DB00176,DB06207,Fluvoxamine,Silodosin,serum concentration
DB00176,DB01030,Fluvoxamine,Topotecan,serum concentration
DB00176,DB06616,Fluvoxamine,Bosutinib,serum concentration
DB00176,DB01184,Fluvoxamine,Domperidone,serum concentration
DB00176,DB04908,Fluvoxamine,Flibanserin,risk or severity of adverse effects
DB00176,DB09053,Fluvoxamine,Ibrutinib,serum concentration
DB00176,DB09083,Fluvoxamine,Ivabradine,serum concentration
DB00176,DB08827,Fluvoxamine,Lomitapide,serum concentration
DB00176,DB09049,Fluvoxamine,Naloxegol,serum concentration
DB00176,DB09074,Fluvoxamine,Olaparib,serum concentration
DB00176,DB01100,Fluvoxamine,Pimozide,serum concentration
DB00176,DB06212,Fluvoxamine,Tolvaptan,serum concentration
DB00176,DB06594,Fluvoxamine,Agomelatine,serum concentration
DB00176,DB00969,Fluvoxamine,Alosetron,metabolism
DB00176,DB01626,Fluvoxamine,Pargyline,serotonergic activities
DB00176,DB09244,Fluvoxamine,Pirlindole,serotonergic activities
DB00176,DB09245,Fluvoxamine,Toloxatone,serotonergic activities
DB00176,DB00614,Fluvoxamine,Furazolidone,serotonergic activities
DB00176,DB00476,Fluvoxamine,Duloxetine,serum concentration
DB00176,DB00601,Fluvoxamine,Linezolid,serotonergic activities
DB00176,DB08910,Fluvoxamine,Pomalidomide,serum concentration
DB00176,DB00980,Fluvoxamine,Ramelteon,serum concentration
DB00176,DB09071,Fluvoxamine,Tasimelteon,serum concentration
DB00176,DB00679,Fluvoxamine,Thioridazine,serum concentration
DB00176,DB00697,Fluvoxamine,Tizanidine,serum concentration
DB00176,DB09167,Fluvoxamine,Dosulepin,serum concentration
DB00176,DB06704,Fluvoxamine,Iobenguane,therapeutic efficacy
DB00176,DB09241,Fluvoxamine,Methylene blue,serotonergic activities
DB00176,DB05239,Fluvoxamine,Cobimetinib,serum concentration
DB00176,DB00972,Fluvoxamine,Azelastine,central nervous system depressant (CNS depressant) activities
DB00176,DB00450,Fluvoxamine,Droperidol,central nervous system depressant (CNS depressant) activities
DB00176,DB01222,Fluvoxamine,Budesonide,serum concentration
DB00176,DB00956,Fluvoxamine,Hydrocodone,central nervous system depressant (CNS depressant) activities
DB00176,DB09039,Fluvoxamine,Eliglustat,serum concentration
DB00176,DB00997,Fluvoxamine,Doxorubicin,serum concentration
DB00176,DB11642,Fluvoxamine,Pitolisant,serum concentration
DB00176,DB09075,Fluvoxamine,Edoxaban,serum concentration
DB00176,DB01403,Fluvoxamine,Methotrimeprazine,central nervous system depressant (CNS depressant) activities
DB00176,DB00264,Fluvoxamine,Metoprolol,serum concentration
DB00176,DB00675,Fluvoxamine,Tamoxifen,serum concentration
DB00176,DB01173,Fluvoxamine,Orphenadrine,central nervous system depressant (CNS depressant) activities
DB00176,DB09117,Fluvoxamine,Paraldehyde,central nervous system depressant (CNS depressant) activities
DB00176,DB08883,Fluvoxamine,Perampanel,central nervous system depressant (CNS depressant) activities
DB00176,DB09072,Fluvoxamine,Sodium oxybate,central nervous system depressant (CNS depressant) activities
DB00176,DB09034,Fluvoxamine,Suvorexant,central nervous system depressant (CNS depressant) activities
DB00176,DB06204,Fluvoxamine,Tapentadol,central nervous system depressant (CNS depressant) activities
DB00176,DB01367,Fluvoxamine,Rasagiline,serum concentration
DB00176,DB00321,Fluvoxamine,Amitriptyline,risk or severity of adverse effects
DB00176,DB00344,Fluvoxamine,Protriptyline,risk or severity of adverse effects
DB00176,DB00458,Fluvoxamine,Imipramine,risk or severity of adverse effects
DB00176,DB00540,Fluvoxamine,Nortriptyline,risk or severity of adverse effects
DB00176,DB00726,Fluvoxamine,Trimipramine,risk or severity of adverse effects
DB00176,DB01142,Fluvoxamine,Doxepin,risk or severity of adverse effects
DB00176,DB01151,Fluvoxamine,Desipramine,risk or severity of adverse effects
DB00176,DB01242,Fluvoxamine,Clomipramine,risk or severity of adverse effects
DB00176,DB09016,Fluvoxamine,Butriptyline,risk or severity of adverse effects
DB00176,DB13114,Fluvoxamine,Amitriptylinoxide,risk or severity of adverse effects
DB00176,DB08996,Fluvoxamine,Dimetacrine,risk or severity of adverse effects
DB00176,DB09289,Fluvoxamine,Tianeptine,risk or severity of adverse effects
DB00176,DB00543,Fluvoxamine,Amoxapine,risk or severity of adverse effects
DB00176,DB00864,Fluvoxamine,Tacrolimus,metabolism
DB00176,DB00985,Fluvoxamine,Dimenhydrinate,serum concentration
DB00176,DB09092,Fluvoxamine,Xanthinol,serum concentration
DB00176,DB11586,Fluvoxamine,Asunaprevir,serum concentration
DB00176,DB05812,Fluvoxamine,Abiraterone,serum concentration
DB00176,DB00490,Fluvoxamine,Buspirone,serotonergic activities
DB00176,DB12364,Fluvoxamine,Betrixaban,risk or severity of bleeding
DB00176,DB00514,Fluvoxamine,Dextromethorphan,serotonergic activities
DB00176,DB01166,Fluvoxamine,Cilostazol,serum concentration
DB00176,DB00277,Fluvoxamine,Theophylline,metabolism
DB00176,DB00651,Fluvoxamine,Dyphylline,metabolism
DB00176,DB01223,Fluvoxamine,Aminophylline,metabolism
DB00176,DB01394,Fluvoxamine,Colchicine,serum concentration
DB00176,DB00216,Fluvoxamine,Eletriptan,serum concentration
DB00176,DB01590,Fluvoxamine,Everolimus,serum concentration
DB00176,DB00813,Fluvoxamine,Fentanyl,serum concentration
DB00176,DB01218,Fluvoxamine,Halofantrine,serum concentration
DB00176,DB08820,Fluvoxamine,Ivacaftor,serum concentration
DB00176,DB08815,Fluvoxamine,Lurasidone,serum concentration
DB00176,DB00393,Fluvoxamine,Nimodipine,serum concentration
DB00176,DB00497,Fluvoxamine,Oxycodone,risk or severity of adverse effects
DB00176,DB00188,Fluvoxamine,Bortezomib,metabolism
DB00176,DB00201,Fluvoxamine,Caffeine,metabolism
DB00176,DB00261,Fluvoxamine,Anagrelide,metabolism
DB00176,DB00262,Fluvoxamine,Carmustine,metabolism
DB00176,DB00281,Fluvoxamine,Lidocaine,metabolism
DB00176,DB00315,Fluvoxamine,Zolmitriptan,metabolism
DB00176,DB00316,Fluvoxamine,Acetaminophen,metabolism
DB00176,DB00365,Fluvoxamine,Grepafloxacin,metabolism
DB00176,DB00382,Fluvoxamine,Tacrine,metabolism
DB00176,DB00499,Fluvoxamine,Flutamide,metabolism
DB00176,DB00544,Fluvoxamine,Fluorouracil,metabolism
DB00176,DB00655,Fluvoxamine,Estrone,metabolism
DB00176,DB00661,Fluvoxamine,Verapamil,metabolism
DB00176,DB00682,Fluvoxamine,Warfarin,metabolism
DB00176,DB00740,Fluvoxamine,Riluzole,metabolism
DB00176,DB00744,Fluvoxamine,Zileuton,metabolism
DB00176,DB00783,Fluvoxamine,Estradiol,metabolism
DB00176,DB00829,Fluvoxamine,Diazepam,metabolism
DB00176,DB00851,Fluvoxamine,Dacarbazine,metabolism
DB00176,DB00863,Fluvoxamine,Ranitidine,metabolism
DB00176,DB00904,Fluvoxamine,Ondansetron,metabolism
DB00176,DB00924,Fluvoxamine,Cyclobenzaprine,metabolism
DB00176,DB00978,Fluvoxamine,Lomefloxacin,metabolism
DB00176,DB00998,Fluvoxamine,Frovatriptan,metabolism
DB00176,DB01002,Fluvoxamine,Levobupivacaine,metabolism
DB00176,DB01012,Fluvoxamine,Cinacalcet,metabolism
DB00176,DB01097,Fluvoxamine,Leflunomide,metabolism
DB00176,DB00213,Fluvoxamine,Pantoprazole,metabolism
DB00176,DB00356,Fluvoxamine,Chlorzoxazone,metabolism
DB00176,DB00477,Fluvoxamine,Chlorpromazine,metabolism
DB00176,DB00532,Fluvoxamine,Mephenytoin,metabolism
DB00176,DB00533,Fluvoxamine,Rofecoxib,metabolism
DB00176,DB00586,Fluvoxamine,Diclofenac,metabolism
DB00176,DB00730,Fluvoxamine,Thiabendazole,metabolism
DB00176,DB00976,Fluvoxamine,Telithromycin,metabolism
DB00176,DB01418,Fluvoxamine,Acenocoumarol,metabolism
DB00176,DB01424,Fluvoxamine,Aminophenazone,metabolism
DB00176,DB00377,Fluvoxamine,Palonosetron,metabolism
DB00176,DB01065,Fluvoxamine,Melatonin,metabolism
DB00176,DB01115,Fluvoxamine,Nifedipine,metabolism
DB00176,DB00468,Fluvoxamine,Quinine,metabolism
DB00176,DB00472,Fluvoxamine,Fluoxetine,metabolism
DB00176,DB01435,Fluvoxamine,Antipyrine,metabolism
DB00176,DB01118,Fluvoxamine,Amiodarone,metabolism
DB00176,DB00857,Fluvoxamine,Terbinafine,metabolism
DB00176,DB00568,Fluvoxamine,Cinnarizine,metabolism
DB00176,DB04841,Fluvoxamine,Flunarizine,metabolism
DB00176,DB01075,Fluvoxamine,Diphenhydramine,metabolism
DB00176,DB00788,Fluvoxamine,Naproxen,metabolism
DB00176,DB00338,Fluvoxamine,Omeprazole,metabolism
DB00176,DB00195,Fluvoxamine,Betaxolol,metabolism
DB00176,DB04574,Fluvoxamine,Estrone sulfate,metabolism
DB00176,DB00629,Fluvoxamine,Guanabenz,metabolism
DB00176,DB01623,Fluvoxamine,Thiothixene,metabolism
DB00176,DB00831,Fluvoxamine,Trifluoperazine,metabolism
DB00176,DB01087,Fluvoxamine,Primaquine,metabolism
DB00176,DB00420,Fluvoxamine,Promazine,metabolism
DB00176,DB01628,Fluvoxamine,Etoricoxib,metabolism
DB00176,DB02709,Fluvoxamine,Resveratrol,metabolism
DB00176,DB00518,Fluvoxamine,Albendazole,metabolism
DB00176,DB00673,Fluvoxamine,Aprepitant,metabolism
DB00176,DB00297,Fluvoxamine,Bupivacaine,metabolism
DB00176,DB00604,Fluvoxamine,Cisapride,metabolism
DB00176,DB01407,Fluvoxamine,Clenbuterol,metabolism
DB00176,DB00694,Fluvoxamine,Daunorubicin,metabolism
DB00176,DB01191,Fluvoxamine,Dexfenfluramine,metabolism
DB00176,DB00917,Fluvoxamine,Dinoprostone,metabolism
DB00176,DB00773,Fluvoxamine,Etoposide,metabolism
DB00176,DB01544,Fluvoxamine,Flunitrazepam,metabolism
DB00176,DB01355,Fluvoxamine,Hexobarbital,metabolism
DB00176,DB00724,Fluvoxamine,Imiquimod,metabolism
DB00176,DB01283,Fluvoxamine,Lumiracoxib,metabolism
DB00176,DB00772,Fluvoxamine,Malathion,metabolism
DB00176,DB00934,Fluvoxamine,Maprotiline,metabolism
DB00176,DB01028,Fluvoxamine,Methoxyflurane,metabolism
DB00176,DB06148,Fluvoxamine,Mianserin,metabolism
DB00176,DB00184,Fluvoxamine,Nicotine,metabolism
DB00176,DB00526,Fluvoxamine,Oxaliplatin,metabolism
DB00176,DB00738,Fluvoxamine,Pentamidine,metabolism
DB00176,DB00850,Fluvoxamine,Perphenazine,metabolism
DB00176,DB01058,Fluvoxamine,Praziquantel,metabolism
DB00176,DB00396,Fluvoxamine,Progesterone,metabolism
DB00176,DB01131,Fluvoxamine,Proguanil,metabolism
DB00176,DB00818,Fluvoxamine,Propofol,metabolism
DB00176,DB00339,Fluvoxamine,Pyrazinamide,metabolism
DB00176,DB00615,Fluvoxamine,Rifabutin,metabolism
DB00176,DB00503,Fluvoxamine,Ritonavir,metabolism
DB00176,DB01104,Fluvoxamine,Sertraline,metabolism
DB00176,DB01412,Fluvoxamine,Theobromine,metabolism
DB00176,DB06264,Fluvoxamine,Tolperisone,metabolism
DB00176,DB00539,Fluvoxamine,Toremifene,metabolism
DB00176,DB00384,Fluvoxamine,Triamterene,metabolism
DB00176,DB00246,Fluvoxamine,Ziprasidone,metabolism
